DATA IN NGS FORMAT FROM DATABASE 19JUN06XE_V005                                                 
    17.281    15.200   871.400   982.718    22.048    84.177 0 0          159106                
        -.3852894080    .00944         .0411544499    .01014  0           159108                
HART15M   KATH12M   1057-797 2019 06 07 08 59  39.0000000000              159201                
    -525605.77922465    .01180   218357.3317808197    .01886 0      I     159202                
    .00072    .00000    .00000    .00000  -4.961050994526478        0.    159203                
  0.451   1.106 -0.0003  0.0048  0.0025  0.0000        442.628            159204
    .00000    .00000    .00000    .00000    .00000    .00000              159205                
    17.281    25.082   871.400   999.100    22.048    17.737 0 0          159206                
        2.4086741758    .01133         .0218056550    .01218  0           159208                
ISHIOKA   KOKEE     1145+268 2019 06 07 09 01  18.0000000000              159301                
    6915127.35024528    .02843  1161516.2176439410    .00841 0      I     159302                
    .00013    .00000    .00000    .00000   1.207295477497529        0.    159303                
  0.917   0.676  0.0008 -0.0019  0.0002 -0.0001       4754.258            159304
    .00000   -.02053    .00000    .00000    .00000    .00000              159305                
    18.194    16.776   992.176   890.624    99.500    92.624 0 0          159306                
        7.9069106663    .00643        -.0119275248    .00136  0           159308                
ISHIOKA   NYALES20  1145+268 2019 06 07 09 01  18.0000000000              159401                
   13985623.65440242    .06909   -68799.3455524619    .03522 0      I     159402                
    .00007    .00000    .00000    .00000   2.223921670434725        0.    159403                
  0.917   0.600  0.0008  0.0193  0.0002  0.0324    -174500.722            159404
    .00000    .00957    .00000    .00000    .00000    .00000              159405                
    18.194      .300   992.176  1011.200    99.500    93.840 0 0          159406                
        8.0181205133    .02311         .0057881700    .00815  0           159408                
KOKEE     NYALES20  1145+268 2019 06 07 09 01  18.0000000000              159501                
    7070504.81410714    .04621 -1230313.6197405550    .02356 0      I     159502                
    .00010    .00000    .00000    .00000    .253852431882569        0.    159503                
  0.676   0.600 -0.0019  0.0193 -0.0001  0.0324    -179254.980            159504
   -.02053    .00957    .00000    .00000    .00000    .00000              159505                
    16.776      .300   890.624  1011.200    92.624    93.840 0 0          159506                
         .1145174220    .01553         .0201009228    .00547  0           159508                
HART15M   MATERA    0727-115 2019 06 07 09 02  38.0000000000              159601                
    9003207.58769568    .00875    60502.6592145708    .01783 0      I     159602                
    .00109    .00000    .00000    .00000    .762396574220488        0.    159603                
  0.280   2.395  0.0000 -0.1350  0.0048  0.0522      -7869.369            159604
    .00000   -.01934    .00000    .00000    .00000    .00000              159605                
    17.273    27.600   871.382   964.200    21.220    45.195 0 0          159606                
        4.5627291298    .00785         .0377797612    .00891  0           159608                
KATH12M   YARRA12M  0727-115 2019 06 07 09 02  38.0000000000              159701                
   -3334995.90681498    .00947  -398433.9829347191    .01867 0      I     159702                
    .00100    .00000    .00000    .00000  -2.526021609745608        0.    159703                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            159704
    .00000    .00000    .00000    .00000    .00000    .00000              159705                
    24.987    15.158   999.106   982.800    17.916    80.542 0 0          159706                
       -2.7701964843    .00895         .0364053637    .01187  0           159708                
HART15M   YARRA12M  0727-115 2019 06 07 09 02  38.0000000000              159801                
   -4337152.85554392    .00860  1843281.3980112730    .01753 0      I     159802                
    .00111    .00000    .00000    .00000  -2.024039712715482        0.    159803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            159804
    .00000    .00000    .00000    .00000    .00000    .00000              159805                
    17.273    15.158   871.382   982.800    21.220    80.542 0 0          159806                
        -.3841396096    .00699        -.0162700967    .00961  0           159808                
HART15M   KATH12M   0727-115 2019 06 07 09 02  38.0000000000              159901                
   -1002157.34611874    .00979  2241716.2845057130    .01996 0      I     159902                
    .00097    .00000    .00000    .00000  -1.495476938003330        0.    159903                
  0.280   0.693  0.0000  0.0001  0.0048 -0.0014        442.523            159904
    .00000    .00000    .00000    .00000    .00000    .00000              159905                
    17.273    24.987   871.382   999.106    21.220    17.916 0 0          159906                
        2.3971693818    .00952        -.0077584285    .01306  0           159908                
MATERA    YARRA12M  0727-115 2019 06 07 09 02  38.0000000000              160001                
  -13340376.46106309    .01673  1782778.2027986140    .03298 0      I     160002                
    .00057    .00000    .00000    .00000  -2.477503874690435        0.    160003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            160004
   -.01934    .00000    .00000    .00000    .00000    .00000              160005                
    27.600    15.158   964.200   982.800    45.195    80.542 0 0          160006                
       -4.9462583527    .01816        -.0303172058    .01988  0           160008                
KATH12M   MATERA    0727-115 2019 06 07 09 02  38.0000000000              160101                
   10005362.73604097    .01843 -2181208.7775221830    .03632 0      I     160102                
    .00051    .00000    .00000    .00000   2.413800528783522        0.    160103                
  0.693   2.395  0.0001 -0.1350 -0.0014  0.0522      -8311.892            160104
    .00000   -.01934    .00000    .00000    .00000    .00000              160105                
    24.987    27.600   999.106   964.200    17.916    45.195 0 0          160106                
        2.1871180508    .02808         .0555570170    .03064  0           160108                
NYALES20  WETTZELL  1327+504 2019 06 07 09 05   2.0000000000              160201                
    9682984.71132784    .02895  -176829.4495665027    .02481 0      I     160202                
    .00021    .00000    .00000    .00000   4.666746127726258        0.    160203                
  0.296   2.131  0.0047  0.5209  0.0030 -0.0728     172378.833            160204
    .10402    .00493    .00000    .00000    .00000    .00000              160205                
      .600    18.959  1011.200   944.180    93.603    67.526 0 0          160206                
     -659.1909548494    .01661        -.0153885045    .00964  0           160208                
MATERA    YARRA12M  0458-020 2019 06 07 09 05  11.0000000000              160301                
    7703486.19219330    .01589  1823126.0101526130    .01648 0      I     160302                
    .00043    .00000    .00000    .00000   1.930147971113921        0.    160303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            160304
   -.01354    .00000    .00000    .00000    .00000    .00000              160305                
    27.864    15.000   964.288   982.834    44.960    81.510 0 0          160306                
       -4.5884186446    .01218         .0239954395    .00705  0           160308                
FORTLEZA  HART15M   0104-408 2019 06 07 09 05  18.0000000000              160401                
    -987658.60525960    .02642  1189171.7870341200    .05041 0      I     160402                
    .00035    .00000    .00000    .00000  -1.009196239811985        0.    160403                
  1.163   0.212  0.0099  0.0000 -0.0007 -0.0019       2988.986            160404
    .03630    .00000    .00000    .00000    .00000    .00000              160405                
    26.406    17.498  1009.521   871.300    72.176    22.046 0 0          160406                
       -3.7571707810    .01427         .0048305837    .01847  0           160408                
ISHIOKA   KOKEE     1722+401 2019 06 07 09 09   3.0000000000              160501                
   -9983766.97375682    .03333   440143.4843596820    .02190 0      I     160502                
    .00016    .00000    .00000    .00000  -2.962950737144477        0.    160503                
  2.203   0.519 -0.0138 -0.0017  0.0071  0.0002       4754.112            160504
    .00000   -.01978    .00000    .00000    .00000    .00000              160505                
    18.459    16.700   992.059   890.660    99.541    92.700 0 0          160506                
        7.7290443132    .00759        -.0015841883    .00357  0           160508                
HART15M   YARRA12M  0400-319 2019 06 07 09 10   7.0000000000              160601                
   15091375.22305783    .02522  1154985.2758978470    .00750 0      I     160602                
    .00014    .00000    .00000    .00000   3.861957754748052        0.    160603                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            160604
    .00000    .00000    .00000    .00000    .00000    .00000              160605                
    17.375    14.872   871.213   982.857    21.819    83.443 0 0          160606                
        -.2154873651    .01770         .0031447806    .00355  0           160608                
MATERA    WETTZELL  2319+317 2019 06 07 09 11  27.0000000000              160701                
    -890296.09877597    .03353  -148855.6311763437    .01725 1      I     160702                
    .00014    .00000    .00000    .00000  -3.691786288465841        0.    160703                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            160704
   -.03405    .00174    .00000    .00000    .00000    .00000              160705                
    28.482    18.896   964.309   944.100    42.200    68.670 0 0          160706                
     -645.5583017493    .01734         .0080050946    .00504  0           160708                
NYALES20  WETTZELL  2319+317 2019 06 07 09 11  27.0000000000              160801                
   -1947701.61371307    .02611   503486.1386203277    .01343 0      I     160802                
    .00018    .00000    .00000    .00000   -.651602881023658        0.    160803                
  0.336   0.501 -0.0024 -0.0005 -0.0101  0.0161     172378.476            160804
    .01119    .00174    .00000    .00000    .00000    .00000              160805                
      .100    18.896  1011.200   944.100    94.400    68.670 0 0          160806                
     -658.9696797568    .01290        -.0029898572    .00451  0           160808                
MATERA    NYALES20  2319+317 2019 06 07 09 11  27.0000000000              160901                
    1057404.81428638    .05337  -652341.4750157109    .02077 0      I     160902                
    .00008    .00000    .00000    .00000   2.785731215037372        0.    160903                
  0.674   0.336  0.0029 -0.0024 -0.0036 -0.0101    -169689.191            160904
   -.03405    .01119    .00000    .00000    .00000    .00000              160905                
    28.482      .100   964.309  1011.200    42.200    94.400 0 0          160906                
        3.4296845891    .02604         .0024423976    .00575  0           160908                
FORTLEZA  NYALES20  2319+317 2019 06 07 09 11  27.0000000000              161001                
    3890806.36323320    .09263   109951.9623216539    .03604 8      I     161002                
    .00006    .00000    .00000    .00000   -.574237785040747        0.    161003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            161004
    .03555    .01119    .00000    .00000    .00000    .00000              161005                
    26.413      .100  1009.545  1011.200    72.033    94.400 0 0          161006                
         .6469155626    .04375        3.5643536468    .01159  0           161008                
FORTLEZA  MATERA    2319+317 2019 06 07 09 11  27.0000000000              161101                
    2833371.64312644    .09699   762245.2399497418    .02868 8      I     161102                
    .00005    .00000    .00000    .00000   2.759182428446481        0.    161103                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            161104
    .03555   -.03405    .00000    .00000    .00000    .00000              161105                
    26.413    28.482  1009.545   964.309    72.033    42.200 0 0          161106                
        2.8313310855    .05526        9.6600975121    .00920  0           161108                
FORTLEZA  WETTZELL  2319+317 2019 06 07 09 11  27.0000000000              161201                
    1943081.41793284    .07364   613412.6494161716    .03787 8      I     161202                
    .00007    .00000    .00000    .00000   2.283682738979994        0.    161203                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            161204
    .03555    .00174    .00000    .00000    .00000    .00000              161205                
    26.413    18.896  1009.545   944.100    72.033    68.670 0 0          161206                
     -654.7988339747    .04249        -.0578617932    .01480  0           161208                
ISHIOKA   KOKEE     1846+322 2019 06 07 09 13   5.0000000000              161301                
  -13239222.79783520    .10438    99665.4947994680    .05463 2      I     161302                
    .00005    .00000    .00000    .00000  -4.480941639529173        0.    161303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            161304
    .00000   -.02070    .00000    .00000    .00000    .00000              161305                
    18.400    16.735   992.000   890.600    99.600    92.735 0 0          161306                
        3.4371338546    .01467         .3558469771    .00603  0           161308                
HART15M   YARRA12M  0308-611 2019 06 07 09 14  52.0000000000              161401                
   10010895.85036356    .11053   477873.5395145998    .22542 8      I     161402                
    .00009    .00000    .00000    .00000    .581054012692750        0.    161403                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            161404
    .00000    .00000    .00000    .00000    .00000    .00000              161405                
    17.642    14.700   871.100   982.820    22.058    83.981 0 0          161406                
        1.8703080482    .04847       -1.3350521014    .06744  0           161408                
ISHIOKA   KOKEE     4C39.25  2019 06 07 09 17    .0000000000              161501                
   14882815.65709917    .00487   587453.6784097003    .00959 0      I     161502                
    .00194    .00000    .00000    .00000    .554124993277223        0.    161503                
  1.002   2.187 -0.0006 -0.0542 -0.0008 -0.0105       4753.959            161504
    .00000   -.02070    .00000    .00000    .00000    .00000              161505                
    18.466    16.784   992.000   890.600    99.600    92.800 0 0          161506                
        7.9639767219    .00160        -.0227761825    .00219  0           161508                
KATH12M   YARRA12M  4C39.25  2019 06 07 09 17    .0000000000              161601                
    3382019.74696439    .00583  -343524.9139923689    .01190 0      I     161602                
    .00163    .00000    .00000    .00000   2.997533481795810        0.    161603                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            161604
    .00000    .00000    .00000    .00000    .00000    .00000              161605                
    24.600    14.700   999.300   982.917    18.435    83.901 0 0          161606                
       -2.6919726092    .00579         .0014064788    .00794  0           161608                
KOKEE     YARRA12M  4C39.25  2019 06 07 09 17    .0000000000              161701                
   -3665210.95911092    .01555  -969439.1221139449    .01703 0      I     161702                
    .00045    .00000    .00000    .00000  -1.943809454873810        0.    161703                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            161704
   -.02070    .00000    .00000    .00000    .00000    .00000              161705                
    16.784    14.700   890.600   982.917    92.800    83.901 0 0          161706                
       -7.9807946360    .00275        -.0222762837    .00224  0           161708                
KATH12M   KOKEE     4C39.25  2019 06 07 09 17    .0000000000              161801                
    7047237.47861000    .02609   625914.0961969063    .05320 1      I     161802                
    .00037    .00000    .00000    .00000   -.161435249287071        0.    161803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            161804
    .00000   -.02070    .00000    .00000    .00000    .00000              161805                
    24.600    16.784   999.300   890.600    18.435    92.800 0 0          161806                
        5.2973873336    .00389        -.0237419229    .00614  0           161808                
ISHIOKA   YARRA12M  4C39.25  2019 06 07 09 17    .0000000000              161901                
   11217590.25788017    .01207  -381984.6427256331    .02462 0      I     161902                
    .00079    .00000    .00000    .00000   1.262672050782146        0.    161903                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            161904
    .00000    .00000    .00000    .00000    .00000    .00000              161905                
    18.466    14.700   992.000   982.917    99.600    83.901 0 0          161906                
        -.0221434064    .00354         .0026698578    .00504  0           161908                
ISHIOKA   KATH12M   4C39.25  2019 06 07 09 17    .0000000000              162001                
    7835573.17059138    .00959   -38459.7249093672    .01955 0      I     162002                
    .00099    .00000    .00000    .00000   5.330271648055064        0.    162003                
  1.002   0.835 -0.0006 -0.0031 -0.0008 -0.0009       3500.565            162004
    .00000    .00000    .00000    .00000    .00000    .00000              162005                
    18.466    24.600   992.000   999.300    99.600    18.435 0 0          162006                
        2.6764628047    .00383        -.0148525598    .00535  0           162008                
MATERA    WETTZELL  2215+150 2019 06 07 09 18  18.0000000000              162101                
    -976542.92255203    .01280  -168948.5618398383    .01456 0      I     162102                
    .00056    .00000    .00000    .00000  -1.378859111239578        0.    162103                
  1.242   1.016  0.0056 -0.0047 -0.0213  0.0799       2689.391            162104
   -.01759    .00014    .00000    .00000    .00000    .00000              162105                
    28.308    19.288   964.396   944.085    43.156    66.706 0 0          162106                
     -648.7074902661    .01278         .0129546213    .00808  0           162108                
NYALES20  WETTZELL  2215+150 2019 06 07 09 18  18.0000000000              162201                
   -1236699.51187919    .00899   663945.5856380379    .01023 0      I     162202                
    .00079    .00000    .00000    .00000  -5.357645215635552        0.    162203                
  0.534   1.016 -0.0053 -0.0047 -0.0544  0.0799     172378.100            162204
    .02659    .00014    .00000    .00000    .00000    .00000              162205                
      .200    19.288  1011.300   944.085    92.873    66.706 0 0          162206                
     -659.2754137302    .00739        -.0316847364    .00566  0           162208                
MATERA    NYALES20  2215+150 2019 06 07 09 18  18.0000000000              162301                
     260156.31141511    .02019  -832893.6823460556    .01809 0      I     162302                
    .00031    .00000    .00000    .00000   1.581684660911686        0.    162303                
  1.242   0.534  0.0056 -0.0053 -0.0213 -0.0544    -169688.708            162304
   -.01759    .02659    .00000    .00000    .00000    .00000              162305                
    28.308      .200   964.396  1011.300    43.156    92.873 0 0          162306                
        3.3618499976    .01467         .0299149331    .00735  0           162308                
FORTLEZA  NYALES20  2215+150 2019 06 07 09 18  18.0000000000              162401                
   11685818.40166336    .06191  -281182.9262010565    .05547 0      I     162402                
    .00010    .00000    .00000    .00000   5.456892174715099        0.    162403                
  0.997   0.534 -0.0038 -0.0053  0.0004 -0.0544    -174569.519            162404
    .03480    .02659    .00000    .00000    .00000    .00000              162405                
    26.420      .200  1009.571  1011.300    71.873    92.873 0 0          162406                
        4.1182005352    .01747         .0183212307    .01096  0           162408                
FORTLEZA  MATERA    2215+150 2019 06 07 09 18  18.0000000000              162501                
   11425671.69210351    .04495   551711.4011810832    .02828 0      I     162502                
    .00012    .00000    .00000    .00000  -1.705409133044314        0.    162503                
  0.997   1.242 -0.0038  0.0056  0.0004 -0.0213      -4880.811            162504
    .03480   -.01759    .00000    .00000    .00000    .00000              162505                
    26.420    28.308  1009.571   964.396    71.873    43.156 0 0          162506                
         .7370911907    .02009        -.0351924524    .00721  0           162508                
KATH12M   YARRA12M  OJ287    2019 06 07 09 19  29.0000000000              162601                
    1125396.28070996    .00620  -413115.1436050564    .01264 0      I     162602                
    .00155    .00000    .00000    .00000   3.332820669346824        0.    162603                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            162604
    .00000    .00000    .00000    .00000    .00000    .00000              162605                
    24.574    14.675   999.300   983.025    18.626    82.025 0 0          162606                
       -2.7517869759    .00918         .0187503192    .01256  0           162608                
HART15M   YARRA12M  OJ287    2019 06 07 09 19  29.0000000000              162701                
  -10503730.87897578    .00856  1607454.5006074520    .01745 0      I     162702                
    .00112    .00000    .00000    .00000  -3.725373010869485        0.    162703                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            162704
    .00000    .00000    .00000    .00000    .00000    .00000              162705                
    18.033    14.675   871.089   983.025    21.655    82.025 0 0          162706                
        -.5253761945    .00594         .0973298771    .00817  0           162708                
HART15M   KATH12M   OJ287    2019 06 07 09 19  29.0000000000              162801                
  -11629131.97759046    .01002  2020570.5193483970    .02043 0      I     162802                
    .00095    .00000    .00000    .00000  -3.753652319536709        0.    162803                
  1.157   0.658 -0.0048 -0.0013  0.1202 -0.0009        441.930            162804
    .00000    .00000    .00000    .00000    .00000    .00000              162805                
    18.033    24.574   871.089   999.300    21.655    18.626 0 0          162806                
        2.2335968429    .00764         .0691132745    .01050  0           162808                
ISHIOKA   KOKEE     2229+695 2019 06 07 09 20   9.0000000000              162901                
      37598.08033426    .06371  -351337.9889416858    .09189 0      I     162902                
    .00013    .00000    .00000    .00000   1.821197118812398        0.    162903                
  3.086   1.525 -0.0433 -0.0385  0.0021  0.0024       4753.899            162904
    .00000   -.02108    .00000    .00000    .00000    .00000              162905                
    18.668    16.733   991.967   890.600    99.600    92.800 0 0          162906                
        7.6975638605    .01195         .0170746341    .01270  0           162908                
ISHIOKA   KOKEE     2000+472 2019 06 07 09 22   3.0000000000              163001                
   -8997359.63814835    .04031  -177985.4990734353    .07947 0      I     163002                
    .00023    .00000    .00000    .00000  -1.954250644243574        0.    163003                
  6.871   0.808 -0.1874 -0.0067  0.0566  0.0013       4753.863            163004
    .00000   -.02090    .00000    .00000    .00000    .00000              163005                
    18.389    16.800   991.900   890.600    99.600    92.800 0 0          163006                
        7.6264111137    .02713        -.0503690568    .03611  0           163008                
KATH12M   YARRA12M  0646-306 2019 06 07 09 24   1.0000000000              163101                
   -5835338.58707328    .01399  -295436.4846790303    .00416 0      I     163102                
    .00026    .00000    .00000    .00000  -3.834002286469381        0.    163103                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            163104
    .00000    .00000    .00000    .00000    .00000    .00000              163105                
    24.417    14.683   999.300   983.100    18.825    81.643 0 0          163106                
       -2.7907943964    .01258         .0068812893    .00252  0           163108                
HART15M   WETTZELL  0229+131 2019 06 07 09 24   9.0000000000              163201                
   -2446001.33703678    .01732  -403612.3320674124    .02091 1      I     163202                
    .00042    .00000    .00000    .00000  -5.029643371562559        0.    163203                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            163204
    .00000    .00323    .00000    .00000    .00000    .00000              163205                
    18.269    19.829   871.000   944.000    21.316    65.263 0 0          163206                
     -653.3228729481    .00384         .0292966630    .00333  0           163208                
MATERA    WETTZELL  0229+131 2019 06 07 09 24   9.0000000000              163301                
    1363257.49306693    .00747  -105159.7464027763    .00902 1      I     163302                
    .00098    .00000    .00000    .00000   1.849638880306117        0.    163303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            163304
   -.03395    .00323    .00000    .00000    .00000    .00000              163305                
    28.597    19.829   964.350   944.000    41.565    65.263 0 0          163306                
     -651.0420503788    .00560        -.0039652114    .00378  0           163308                
HART15M   MATERA    0229+131 2019 06 07 09 24   9.0000000000              163401                
   -3809259.19234452    .02858  -298452.6886622781    .01779 0      I     163402                
    .00018    .00000    .00000    .00000  -2.560619268099045        0.    163403                
  0.224   0.484 -0.0002 -0.0061 -0.0021 -0.0009      -7869.758            163404
    .00000   -.03395    .00000    .00000    .00000    .00000              163405                
    18.269    28.597   871.000   964.350    21.316    41.565 0 0          163406                
        4.2469692331    .00657        -.0204402326    .00253  0           163408                
NYALES20  WETTZELL  0229+131 2019 06 07 09 24   9.0000000000              163501                
   -8093287.26766837    .00514   140726.2141568320    .00620 0      I     163502                
    .00143    .00000    .00000    .00000  -1.756216920320846        0.    163503                
  0.393   0.470 -0.0111 -0.0162 -0.0063  0.0040     172377.777            163504
    .08327    .00323    .00000    .00000    .00000    .00000              163505                
      .200    19.829  1011.200   944.000    94.127    65.263 0 0          163506                
     -659.6258427541    .00263        -.0023288542    .00216  0           163508                
MATERA    NYALES20  0229+131 2019 06 07 09 24   9.0000000000              163601                
    9456543.42047916    .01049  -245886.3385486390    .00697 0      I     163602                
    .00052    .00000    .00000    .00000   2.810003265212354        0.    163603                
  0.484   0.393 -0.0061 -0.0111 -0.0009 -0.0063    -169688.297            163604
   -.03395    .08327    .00000    .00000    .00000    .00000              163605                
    28.597      .200   964.350  1011.200    41.565    94.127 0 0          163606                
        3.5642327399    .00504        -.0078641721    .00190  0           163608                
FORTLEZA  HART15M   0229+131 2019 06 07 09 24   9.0000000000              163701                
     869134.47157003    .09072  1565383.8911254400    .05647 2      I     163702                
    .00006    .00000    .00000    .00000   3.311698872425296        0.    163703                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            163704
    .03405    .00000    .00000    .00000    .00000    .00000              163705                
    26.427    18.269  1009.594   871.000    71.736    21.316 0 0          163706                
       -3.7261767677    .00879         .0033216093    .00490  0           163708                
HART15M   NYALES20  0229+131 2019 06 07 09 24   9.0000000000              163801                
    5647285.26214245    .04683  -544338.7400072449    .03112 0      I     163802                
    .00012    .00000    .00000    .00000  -1.541806486748839        0.    163803                
  0.224   0.393 -0.0002 -0.0111 -0.0021 -0.0063    -177558.055            163804
    .00000    .08327    .00000    .00000    .00000    .00000              163805                
    18.269      .200   871.000  1011.200    21.316    94.127 0 0          163806                
        7.8845694930    .00515        -.0368324013    .00291  0           163808                
FORTLEZA  NYALES20  0229+131 2019 06 07 09 24   9.0000000000              163901                
    6516419.18577083    .05879  1021044.1700558580    .03907 0      I     163902                
    .00009    .00000    .00000    .00000   2.423458216160585        0.    163903                
  1.208   0.393 -0.0047 -0.0111 -0.0009 -0.0063    -174569.279            163904
    .03405    .08327    .00000    .00000    .00000    .00000              163905                
    26.427      .200  1009.594  1011.200    71.736    94.127 0 0          163906                
        4.1247120884    .00988        -.0236541286    .00494  0           163908                
FORTLEZA  MATERA    0229+131 2019 06 07 09 24   9.0000000000              164001                
   -2940124.83544296    .05188  1266930.6435444440    .02841 0      I     164002                
    .00010    .00000    .00000    .00000   -.358165439079990        0.    164003                
  1.208   0.484 -0.0047 -0.0061 -0.0009 -0.0009      -4880.982            164004
    .03405   -.03395    .00000    .00000    .00000    .00000              164005                
    26.427    28.597  1009.594   964.350    71.736    41.565 0 0          164006                
         .5390229975    .01414        -.0098731482    .00464  0           164008                
FORTLEZA  WETTZELL  0229+131 2019 06 07 09 24   9.0000000000              164101                
   -1576867.12064377    .03886  1161770.8277165180    .04690 1      I     164102                
    .00019    .00000    .00000    .00000  -1.197436188825946        0.    164103                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            164104
    .03405    .00323    .00000    .00000    .00000    .00000              164105                
    26.427    19.829  1009.594   944.000    71.736    65.263 0 0          164106                
     -656.3331323474    .00879         .0820414099    .00760  0           164108                
ISHIOKA   KOKEE     1128+385 2019 06 07 09 26  38.0000000000              164201                
    9606025.27895277    .02593   945327.7084054344    .05289 0      I     164202                
    .00037    .00000    .00000    .00000   5.527837720890374        0.    164203                
  0.903   0.822 -0.0001 -0.0051 -0.0001 -0.0017       4753.775            164204
    .00000   -.01998    .00000    .00000    .00000    .00000              164205                
    18.320    16.800   991.900   890.600    99.600    92.819 0 0          164206                
        7.9224298450    .00616         .0201142164    .00895  0           164208                
KOKEE     WETTZELL  1128+385 2019 06 07 09 26  38.0000000000              164301                
    7658325.75499560    .02713 -1691797.8022854640    .05532 1      I     164302                
    .00035    .00000    .00000    .00000   4.611512699350232        0.    164303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            164304
   -.01998    .00395    .00000    .00000    .00000    .00000              164305                
    16.800    19.921   890.600   944.000    92.819    65.777 0 0          164306                
     -657.1341352714    .00587        -.0175356280    .00863  0           164308                
ISHIOKA   WETTZELL  1128+385 2019 06 07 09 26  38.0000000000              164401                
   17264334.71649502    .02434  -746472.2690268481    .04798 1      I     164402                
    .00039    .00000    .00000    .00000   1.349546362911348        0.    164403                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            164404
    .00000    .00395    .00000    .00000    .00000    .00000              164405                
    18.320    19.921   991.900   944.000    99.600    65.777 0 0          164406                
     -649.8938521932    .00914        -.0231746099    .01238  0           164408                
KATH12M   YARRA12M  1124-186 2019 06 07 09 29  47.0000000000              164501                
    1180486.14221776    .01568  -364305.0647400955    .01237 0      I     164502                
    .00038    .00000    .00000    .00000   2.599859348864709        0.    164503                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            164504
    .00000    .00000    .00000    .00000    .00000    .00000              164505                
    24.263    14.763   999.300   983.100    19.184    80.888 0 0          164506                
       -2.8058562901    .01869        -.0033826506    .00990  0           164508                
KOKEE     YARRA12M  1124-186 2019 06 07 09 29  47.0000000000              164601                
  -15105814.47445915    .01794 -1656136.1063548090    .01415 0      I     164602                
    .00033    .00000    .00000    .00000  -5.330019180383724        0.    164603                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            164604
   -.01998    .00000    .00000    .00000    .00000    .00000              164605                
    16.800    14.763   890.600   983.100    92.900    80.888 0 0          164606                
       -8.3215309329    .00845         .0431821035    .00454  0           164608                
KATH12M   KOKEE     1124-186 2019 06 07 09 29  47.0000000000              164701                
   16286327.56836091    .01653  1291832.4121293030    .01303 0      I     164702                
    .00036    .00000    .00000    .00000  -1.293114112570624        0.    164703                
  0.452   1.961  0.0001  0.0280  0.0000 -0.0123       1253.582            164704
    .00000   -.01998    .00000    .00000    .00000    .00000              164705                
    24.263    16.800   999.300   890.600    19.184    92.900 0 0          164706                
        5.5387016742    .00906        -.0413747929    .00484  0           164708                
HART15M   WETTZELL  0536+145 2019 06 07 09 31  24.0000000000              164801                
     -38815.15749697    .00815  -106108.9674200543    .00285 1      I     164802                
    .00048    .00000    .00000    .00000  -1.163576359252515        0.    164803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            164804
    .00000    .00121    .00000    .00000    .00000    .00000              164805                
    18.067    20.033   870.967   944.000    22.631    64.565 0 0          164806                
     -652.3686025710    .01076        -.0190584036    .00253  0           164808                
MATERA    WETTZELL  0536+145 2019 06 07 09 31  24.0000000000              164901                
    1778210.85199128    .01064    23013.8879987278    .00370 0      I     164902                
    .00037    .00000    .00000    .00000   5.233118466224537        0.    164903                
  0.572   0.330 -0.0058 -0.0153  0.0022 -0.0148       2689.580            164904
   -.01499    .00121    .00000    .00000    .00000    .00000              164905                
    28.977    20.033   964.300   944.000    39.250    64.565 0 0          164906                
     -648.7201069223    .01303        -.0044376415    .00251  0           164908                
HART15M   MATERA    0536+145 2019 06 07 09 31  24.0000000000              165001                
   -1817025.96708278    .01979  -129122.8810096536    .00588 0      I     165002                
    .00018    .00000    .00000    .00000  -4.178216389994341        0.    165003                
  0.266   0.572 -0.0001 -0.0058  0.0016  0.0022      -7869.889            165004
    .00000   -.01499    .00000    .00000    .00000    .00000              165005                
    18.067    28.977   870.967   964.300    22.631    39.250 0 0          165006                
