DATA IN NGS FORMAT FROM DATABASE 19JUN13XE_V002                                                 
KATH12M   YARRA12M  1057-797 2019 06 14 17 08  53.0000000000              256901                
  994044024.81901264   0.01513    12944.4939653785   0.01989 0      I     256902                
   0.00051    .00000    .00000    .00000   3.769901596927828       0.0    256903                
  3.120   0.688  0.0495 -0.0025 -0.0076  0.0001  999319343.431            256904
   0.00000   0.00000    .00000    .00000    .00000    .00000              256905                
    18.002    11.400   996.695   992.800    72.161    50.000 0 0          256906                
        0.3355412791   0.01676        0.0018060159   0.01384  0           256908                
FORTLEZA  KOKEE     0642+449 2019 06 14 17 10  58.0000000000              257001                
   10236364.68349318   0.04605 -1376794.9126741949   0.04255 0      I     257002                
   0.00014    .00000    .00000    .00000   0.862449672162002       0.1    257003                
  1.969   2.504  0.0092  0.0916  0.0038  0.0094       4306.947            257004
  -0.00957  -0.03913    .00000    .00000    .00000    .00000              257005                
    28.597    16.313  1009.900   888.700    72.703    88.487 0 0          257006                
       -0.0837365660   0.01918        0.0577575716   0.00463  0           257008                
FORTLEZA  NYALES20  0642+449 2019 06 14 17 10  58.0000000000              257101                
   -2688218.02515784   0.01778  -176714.2590625002   0.03625 0      I     257102                
   0.00054    .00000    .00000    .00000  -3.926900535826288       0.0    257103                
  1.969   0.365  0.0092  0.0002  0.0038  0.0033    -174166.607            257104
  -0.00957   0.06758    .00000    .00000    .00000    .00000              257105                
    28.597     9.216  1009.900  1011.500    72.703    64.037 0 0          257106                
       -0.3035455609   0.00985        0.0108526012   0.00971  0           257108                
FORTLEZA  WETTZELL  0642+449 2019 06 14 17 10  58.0000000000              257201                
   -1324020.14174310   0.01509   306977.9279359854   0.02975 0      I     257202                
   0.00063    .00000    .00000    .00000  -2.598810329711327       0.0    257203                
  1.969   0.665  0.0092  0.0009  0.0038 -0.0028      -3048.266            257204
  -0.00957  -0.02577    .00000    .00000    .00000    .00000              257205                
    28.597    27.885  1009.900   943.985    72.703    39.100 0 0          257206                
        0.6875243913   0.00837        0.0594522175   0.00798  0           257208                
KOKEE     NYALES20  0642+449 2019 06 14 17 10  58.0000000000              257301                
  -12924595.01650790   0.03927  1200082.1923917548   0.08009 0      I     257302                
   0.00024    .00000    .00000    .00000  -3.227423406045848       0.1    257303                
  2.504   0.365  0.0916  0.0002  0.0094  0.0033    -178473.553            257304
  -0.03913   0.06758    .00000    .00000    .00000    .00000              257305                
    16.313     9.216   888.700  1011.500    88.487    64.037 0 0          257306                
       -0.2202421141   0.01628       -0.0383298080   0.00844  0           257308                
KOKEE     WETTZELL  0642+449 2019 06 14 17 10  58.0000000000              257401                
  -11560402.09673646   0.06843  1683774.8515348237   0.13490 0      I     257402                
   0.00014    .00000    .00000    .00000   2.359399604564255       0.1    257403                
  2.504   0.665  0.0916  0.0009  0.0094 -0.0028      -7355.213            257404
  -0.03913  -0.02577    .00000    .00000    .00000    .00000              257405                
    16.313    27.885   888.700   943.985    88.487    39.100 0 0          257406                
        0.7650235965   0.02784        0.0039464941   0.01240  0           257408                
NYALES20  WETTZELL  0642+449 2019 06 14 17 10  58.0000000000              257501                
    1364199.10537032   0.00902   483692.2085308428   0.01840 0      I     257502                
   0.00106    .00000    .00000    .00000   1.156669184649286       0.0    257503                
  0.365   0.665  0.0002  0.0009  0.0033 -0.0028     171118.341            257504
   0.06758  -0.02577    .00000    .00000    .00000    .00000              257505                
     9.216    27.885  1011.500   943.985    64.037    39.100 0 0          257506                
        0.9869174303   0.00494        0.0625367229   0.00481  0           257508                
HART15M   YARRA12M  1255-316 2019 06 14 17 11  23.0000000000              257601                
 1013167458.16366112   0.01534  1271606.2758860330   0.01890 0      I     257602                
   0.00049    .00000    .00000    .00000   0.291151850517135       0.0    257603                
  0.173   0.777 -0.0000 -0.0017 -0.0001  0.0000  999319352.933            257604
   0.00000   0.00000    .00000    .00000    .00000    .00000              257605                
     8.275    11.379   874.500   992.779    68.152    50.000 0 0          257606                
       -0.1604654132   0.00996       -0.0093241116   0.00664  0           257608                
KOKEE     YARRA12M  0104-408 2019 06 14 17 15  29.0000000000              257701                
 1005121973.92523086   0.01674  -734142.5489746337   0.01238 0      I     257702                
   0.00035    .00000    .00000    .00000   4.934748550336420       0.0    257703                
  0.821   1.464 -0.0118 -0.0102  0.0000  0.0022  999317971.531            257704
  -0.03690   0.00000    .00000    .00000    .00000    .00000              257705                
    16.419    11.300   888.738   992.700    88.381    50.000 0 0          257706                
       -0.2693429891   0.01120        0.0329341149   0.00454  0           257708                
HART15M   ISHIOKA   1504+377 2019 06 14 17 15  47.0000000000              257801                
   -4631388.56808421   0.04146  1635258.0672883864   0.01946 0      I     257802                
   0.00011    .00000    .00000    .00000   2.120263051851408       0.1    257803                
  0.556   1.377  0.0031 -0.0063 -0.0072 -0.0010      -3176.405            257804
   0.00000   0.00000    .00000    .00000    .00000    .00000              257805                
     8.130    17.643   874.500   997.371    69.213    98.757 0 0          257806                
       -0.3146705456   0.02617       -0.0169786219   0.00654  0           257808                
HART15M   KATH12M   1504+377 2019 06 14 17 15  47.0000000000              257901                
    3285641.54899622   0.07625  1772710.1092824717   0.03579 0      I     257902                
   0.00006    .00000    .00000    .00000   1.276416891484154       0.1    257903                
  0.556   3.056  0.0031 -0.0289 -0.0072 -0.0408          9.183            257904
   0.00000   0.00000    .00000    .00000    .00000    .00000              257905                
     8.130    17.876   874.500   996.620    69.213    72.803 0 0          257906                
       -0.6617902755   0.03998       -0.0439282797   0.00859  0           257908                
HART15M   NYALES20  1504+377 2019 06 14 17 15  47.0000000000              258001                
   -8307415.20899767   0.04638   483453.2174641634   0.02177 0      I     258002                
   0.00010    .00000    .00000    .00000  -5.660441837887600       0.1    258003                
  0.556   0.399  0.0031  0.0009 -0.0072 -0.0036    -177091.616            258004
   0.00000   0.10323    .00000    .00000    .00000    .00000              258005                
     8.130     9.145   874.500  1011.400    69.213    64.194 0 0          258006                
       -0.1306863089   0.02340       -0.0565234399   0.00479  0           258008                
HART15M   WETTZELL  1504+377 2019 06 14 17 15  47.0000000000              258101                
  -10061142.87886503   0.02276    35549.7810550173   0.01068 0      I     258102                
   0.00020    .00000    .00000    .00000  -5.598810963940986       0.0    258103                
  0.556   0.582  0.0031  0.0001 -0.0072  0.0021      -5973.555            258104
   0.00000  -0.02600    .00000    .00000    .00000    .00000              258105                
     8.130    27.765   874.500   943.865    69.213    39.309 0 0          258106                
        0.8707644452   0.01306       -0.0138955275   0.00306  0           258108                
ISHIOKA   KATH12M   1504+377 2019 06 14 17 15  47.0000000000              258201                
    7917030.85398642   0.04064   137451.9443158975   0.01202 0      I     258202                
   0.00009    .00000    .00000    .00000   6.091031310311535       0.1    258203                
  1.377   3.056 -0.0063 -0.0289 -0.0010 -0.0408       3185.588            258204
   0.00000   0.00000    .00000    .00000    .00000    .00000              258205                
    17.643    17.876   997.371   996.620    98.757    72.803 0 0          258206                
       -0.3325725754   0.02425       -0.0208758859   0.00368  0           258208                
ISHIOKA   NYALES20  1504+377 2019 06 14 17 15  47.0000000000              258301                
   -3676031.87201501   0.02011 -1151803.0600171832   0.00653 0      I     258302                
   0.00019    .00000    .00000    .00000  -1.006276549729904       0.0    258303                
  1.377   0.399 -0.0063  0.0009 -0.0010 -0.0036    -173915.211            258304
   0.00000   0.10323    .00000    .00000    .00000    .00000              258305                
    17.643     9.145   997.371  1011.400    98.757    64.194 0 0          258306                
        0.1500480429   0.01452       -0.0110448190   0.00268  0           258308                
ISHIOKA   WETTZELL  1504+377 2019 06 14 17 15  47.0000000000              258401                
   -5429761.53233351   0.03862 -1599705.5878328893   0.01667 0      I     258402                
   0.00011    .00000    .00000    .00000  -2.315668368936282       0.1    258403                
  1.377   0.582 -0.0063  0.0001 -0.0010  0.0021      -2797.149            258404
   0.00000  -0.02600    .00000    .00000    .00000    .00000              258405                
    17.643    27.765   997.371   943.865    98.757    39.309 0 0          258406                
        1.1699210037   0.01848        0.0157196052   0.00320  0           258408                
KATH12M   NYALES20  1504+377 2019 06 14 17 15  47.0000000000              258501                
  -11593052.48371780   0.01983 -1289254.6197593075   0.00644 0      I     258502                
   0.00019    .00000    .00000    .00000  -2.192906230063553       0.0    258503                
  3.056   0.399 -0.0289  0.0009 -0.0408 -0.0036    -177100.799            258504
   0.00000   0.10323    .00000    .00000    .00000    .00000              258505                
    17.876     9.145   996.620  1011.400    72.803    64.194 0 0          258506                
        0.4960253496   0.02465        0.0189790652   0.00510  0           258508                
KATH12M   WETTZELL  1504+377 2019 06 14 17 15  47.0000000000              258601                
  -13346778.72656731   0.02654 -1737157.3217148415   0.01146 0      I     258602                
   0.00017    .00000    .00000    .00000  -3.305770942154889       0.0    258603                
  3.056   0.582 -0.0289  0.0001 -0.0408  0.0021      -5982.738            258604
   0.00000  -0.02600    .00000    .00000    .00000    .00000              258605                
    17.876    27.765   996.620   943.865    72.803    39.309 0 0          258606                
        1.5105402546   0.01681        0.0340266604   0.00387  0           258608                
NYALES20  WETTZELL  1504+377 2019 06 14 17 15  47.0000000000              258701                
   -1753731.34171030   0.00975  -447902.9997614457   0.00424 0      I     258702                
   0.00045    .00000    .00000    .00000  -1.108709115526376       0.0    258703                
  0.399   0.582  0.0009  0.0001 -0.0036  0.0021     171118.061            258704
   0.10323  -0.02600    .00000    .00000    .00000    .00000              258705                
     9.145    27.765  1011.400   943.865    64.194    39.309 0 0          258706                
        1.0314273689   0.00791        0.0496383062   0.00203  0           258708                
FORTLEZA  HART15M   0727-115 2019 06 14 17 20  10.0000000000              258801                
   14765413.86923006   0.01015  1033104.4252407018   0.02069 0      I     258802                
   0.00094    .00000    .00000    .00000   1.508870108283393       0.0    258803                
  1.251   0.589 -0.0007 -0.0005  0.0012  0.0180       2925.204            258804
  -0.01032   0.00000    .00000    .00000    .00000    .00000              258805                
    28.533     7.982  1009.717   874.518    71.633    69.854 0 0          258806                
       -0.1275144862   0.00747        0.0111616250   0.00871  0           258808                
FORTLEZA  WETTZELL  0727-115 2019 06 14 17 20  10.0000000000              258901                
   17673666.83034150   0.00644   582910.4749757496   0.01269 0      I     258902                
   0.00148    .00000    .00000    .00000   3.866561295008363       0.0    258903                
  1.251   3.224 -0.0007 -0.0332  0.0012 -0.0949      -3048.365            258904
  -0.01032  -0.02954    .00000    .00000    .00000    .00000              258905                
    28.533    27.683  1009.717   943.800    71.633    39.783 0 0          258906                
        1.2483325163   0.00611       -0.0439184960   0.00739  0           258908                
HART15M   WETTZELL  0727-115 2019 06 14 17 20  10.0000000000              259001                
    2908259.61091735   0.00595  -450193.6410737716   0.01214 1      I     259002                
   0.00160    .00000    .00000    .00000   5.929111648666935       0.0    259003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            259004
   0.00000  -0.02954    .00000    .00000    .00000    .00000              259005                
     7.982    27.683   874.518   943.800    69.854    39.783 0 0          259006                
        1.3604493593   0.00463       -0.0501359761   0.00550  0           259008                
ISHIOKA   KATH12M   1806+456 2019 06 14 17 23  11.0000000000              259101                
    9732205.61067882   0.03320   -39847.9255846762   0.01499 0      I     259102                
   0.00014    .00000    .00000    .00000   3.673414471685930       0.1    259103                
  0.784   1.069 -0.0013 -0.0034 -0.0001 -0.0018       3185.374            259104
   0.00000   0.00000    .00000    .00000    .00000    .00000              259105                
    17.534    17.774   997.233   996.556    98.900    73.353 0 0          259106                
       -0.3064669077   0.01889        0.0003465073   0.00422  0           259108                
ISHIOKA   KOKEE     1806+456 2019 06 14 17 23  11.0000000000              259201                
   13870477.88286148   0.02171   546615.6137178515   0.00980 0      I     259202                
   0.00021    .00000    .00000    .00000   6.265421490076540       0.0    259203                
  0.784   1.458 -0.0013  0.0275 -0.0001  0.0040       4557.846            259204
   0.00000  -0.03398    .00000    .00000    .00000    .00000              259205                
    17.534    16.533   997.233   888.933    98.900    88.267 0 0          259206                
        0.3927580727   0.01036       -0.0473503932   0.00187  0           259208                
ISHIOKA   YARRA12M  1806+456 2019 06 14 17 23  11.0000000000              259301                
 1013633604.45192897   0.04959  -347895.9335428583   0.02256 0      I     259302                
   0.00009    .00000    .00000    .00000   3.224648392189986       0.1    259303                
  0.784   1.151 -0.0013  0.0120 -0.0001 -0.0003  999322529.874            259304
   0.00000   0.00000    .00000    .00000    .00000    .00000              259305                
    17.534    11.342   997.233   992.700    98.900    50.000 0 0          259306                
        0.2150277080   0.02340       -0.0027775359   0.00416  0           259308                
KATH12M   KOKEE     1806+456 2019 06 14 17 23  11.0000000000              259401                
    4138266.55143356   0.07506   586464.2978042393   0.02940 0      I     259402                
   0.00006    .00000    .00000    .00000   3.220903455065116       0.1    259403                
  1.069   1.458 -0.0034  0.0275 -0.0018  0.0040       1372.472            259404
   0.00000  -0.03398    .00000    .00000    .00000    .00000              259405                
    17.774    16.533   996.556   888.933    73.353    88.267 0 0          259406                
        0.7134097884   0.03137       -0.0570766971   0.00328  0           259408                
KATH12M   YARRA12M  1806+456 2019 06 14 17 23  11.0000000000              259501                
 1003901401.77003610   0.02322  -308047.9750572235   0.00690 0      I     259502                
   0.00016    .00000    .00000    .00000   3.492378373420632       0.0    259503                
  1.069   1.151 -0.0034  0.0120 -0.0018 -0.0003  999319344.500            259504
   0.00000   0.00000    .00000    .00000    .00000    .00000              259505                
    17.774    11.342   996.556   992.700    73.353    50.000 0 0          259506                
        0.5180380858   0.01839       -0.0039996188   0.00320  0           259508                
KOKEE     YARRA12M  1806+456 2019 06 14 17 23  11.0000000000              259601                
  999763182.94126606   0.09475  -894490.0248416028   0.03736 2      I     259602                
   0.00006    .00000    .00000    .00000   5.569437362381848       0.2    259603                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            259604
  -0.03398   0.00000    .00000    .00000    .00000    .00000              259605                
    16.533    11.342   888.933   992.700    88.267    50.000 0 0          259606                
       -3.5513251268   0.03908       -1.6192982608   0.00382  0           259608                
FORTLEZA  HART15M   0823-223 2019 06 14 17 24  17.0000000000              259701                
    9058807.32826753   0.01417  1200422.7478353439   0.00716 4      I     259702                
   0.00034    .00000    .00000    .00000   3.248965183471281       0.0    259703                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            259704
  -0.01507   0.00000    .00000    .00000    .00000    .00000              259705                
    28.700     7.781  1009.700   874.570    72.330    71.233 0 0          259706                
        2.9218054966   0.04490        7.0703571241   0.01509  0           259708                
NYALES20  WETTZELL  0556+238 2019 06 14 17 24  44.0000000000              259801                
    1644946.44321837   0.01972   655653.1778141258   0.00925 4      I     259802                
   0.00023    .00000    .00000    .00000  -0.364309651320425       0.0    259803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            259804
   0.04098  -0.02862    .00000    .00000    .00000    .00000              259805                
     8.550    27.600  1011.400   943.757    66.860    40.200 0 0          259806                
        0.9525495183   0.04059        0.1754547347   0.01254  0           259808                
ISHIOKA   KOKEE     0133+476 2019 06 14 17 27  58.0000000000              259901                
   -7003735.76459247   0.01991   504282.3191424297   0.04060 0      I     259902                
   0.00048    .00000    .00000    .00000  -2.182570501872956       0.0    259903                
  1.318   0.416 -0.0087  0.0015  0.0004 -0.0002       4557.756            259904
   0.00000  -0.03378    .00000    .00000    .00000    .00000              259905                
    17.587    16.600   997.113   889.013    98.913    88.200 0 0          259906                
        0.2761196880   0.01169       -0.0031439330   0.01210  0           259908                
ISHIOKA   WETTZELL  0133+476 2019 06 14 17 27  58.0000000000              260001                
    7788139.55348386   0.01825  1134270.2735224110   0.03598 0      I     260002                
   0.00052    .00000    .00000    .00000   1.238707862029177       0.0    260003                
  1.318   2.693 -0.0087  0.0441  0.0004 -0.0242      -2797.176            260004
   0.00000  -0.03047    .00000    .00000    .00000    .00000              260005                
    17.587    27.586   997.113   943.700    98.913    40.227 0 0          260006                
        1.3611224974   0.01054        0.0260198991   0.01041  0           260008                
KOKEE     WETTZELL  0133+476 2019 06 14 17 27  58.0000000000              260101                
   14791879.72811688   0.01403   629986.8982829665   0.02862 0      I     260102                
   0.00068    .00000    .00000    .00000  -1.151667634964063       0.0    260103                
  0.416   2.693  0.0015  0.0441 -0.0002 -0.0242      -7354.932            260104
  -0.03378  -0.03047    .00000    .00000    .00000    .00000              260105                
    16.600    27.586   889.013   943.700    88.200    40.227 0 0          260106                
        1.1031209103   0.01340        0.0232874687   0.01677  0           260108                
HART15M   KATH12M   2142-758 2019 06 14 17 30  35.0000000000              260201                
   -3960843.72259128   0.06543    63762.2687243772   0.03757 0      I     260202                
   0.00008    .00000    .00000    .00000  -1.419443289407404       0.1    260203                
  0.600   1.055 -0.0066  0.0028 -0.0043  0.0008          8.739            260204
   0.00000   0.00000    .00000    .00000    .00000    .00000              260205                
     7.399    17.709   874.525   996.513    74.328    73.721 0 0          260206                
       -0.5811415361   0.03068        0.0009929695   0.00677  0           260208                
ISHIOKA   KOKEE     3C418    2019 06 14 17 31  34.0000000000              260301                
    7390500.16143511   0.02382   799484.9832530711   0.04697 0      I     260302                
   0.00040    .00000    .00000    .00000   3.112847824364023       0.0    260303                
  0.729   0.578 -0.0013  0.0039  0.0000  0.0008       4557.689            260304
   0.00000  -0.03250    .00000    .00000    .00000    .00000              260305                
    17.500    16.628   997.172   889.072    99.000    88.172 0 0          260306                
        0.3480125339   0.01051       -0.0206689817   0.00690  0           260308                
ISHIOKA   NYALES20  3C418    2019 06 14 17 31  34.0000000000              260401                
    5756460.73802316   0.00988   -83735.8927696270   0.02015 0      I     260402                
   0.00097    .00000    .00000    .00000   2.901591505629051       0.0    260403                
  0.729   0.436 -0.0013 -0.0011  0.0000 -0.0024    -173914.332            260404
   0.00000   0.07736    .00000    .00000    .00000    .00000              260405                
    17.500     7.857   997.172  1011.400    99.000    70.013 0 0          260406                
        0.2313861852   0.00744        0.1025484521   0.00875  0           260408                
ISHIOKA   WETTZELL  3C418    2019 06 14 17 31  34.0000000000              260501                
   13694072.89717743   0.01073  -422501.7368724103   0.02116 0      I     260502                
   0.00088    .00000    .00000    .00000  -0.708014025812743       0.0    260503                
  0.729   1.468 -0.0013  0.0112  0.0000  0.0112      -2797.184            260504
   0.00000  -0.02769    .00000    .00000    .00000    .00000              260505                
    17.500    27.489   997.172   943.689    99.000    40.400 0 0          260506                
        1.3324609909   0.00854       -0.0031982011   0.00989  0           260508                
ISHIOKA   YARRA12M  3C418    2019 06 14 17 31  34.0000000000              260601                
 1018328898.88274944   0.02285  -354520.4374069301   0.04661 0      I     260602                
   0.00042    .00000    .00000    .00000   0.344385611099161       0.0    260603                
  0.729   2.883 -0.0013  0.0911  0.0000  0.0143  999322530.257            260604
   0.00000   0.00000    .00000    .00000    .00000    .00000              260605                
    17.500    11.490   997.172   992.700    99.000    50.000 0 0          260606                
        0.1285074513   0.01381       -0.0171823251   0.01459  0           260608                
KOKEE     NYALES20  3C418    2019 06 14 17 31  34.0000000000              260701                
   -1634033.03350880   0.00941  -883219.8760727161   0.01920 0      I     260702                
   0.00101    .00000    .00000    .00000  -2.043090901889473       0.0    260703                
  0.578   0.436  0.0039 -0.0011  0.0008 -0.0024    -178472.021            260704
  -0.03250   0.07736    .00000    .00000    .00000    .00000              260705                
    16.628     7.857   889.072  1011.400    88.172    70.013 0 0          260706                
       -0.1020991289   0.00723        0.1335190339   0.00856  0           260708                
KOKEE     WETTZELL  3C418    2019 06 14 17 31  34.0000000000              260801                
    6303581.64342330   0.00836 -1221985.3176853752   0.01648 0      I     260802                
   0.00113    .00000    .00000    .00000   3.543289491347459       0.0    260803                
  0.578   1.468  0.0039  0.0112  0.0008  0.0112      -7354.873            260804
  -0.03250  -0.02769    .00000    .00000    .00000    .00000              260805                
    16.628    27.489   889.072   943.689    88.172    40.400 0 0          260806                
        0.9848450567   0.00953        0.0297352137   0.01185  0           260808                
KOKEE     YARRA12M  3C418    2019 06 14 17 31  34.0000000000              260901                
 1010938407.16024208   0.02565 -1154004.6690407509   0.05231 0      I     260902                
   0.00037    .00000    .00000    .00000   2.737220670517143       0.0    260903                
  0.578   2.883  0.0039  0.0911  0.0008  0.0143  999317972.568            260904
  -0.03250   0.00000    .00000    .00000    .00000    .00000              260905                
    16.628    11.490   889.072   992.700    88.172    50.000 0 0          260906                
       -0.2317351198   0.01832        0.0306469418   0.02110  0           260908                
NYALES20  WETTZELL  3C418    2019 06 14 17 31  34.0000000000              261001                
    7937614.18904285   0.00337  -338765.8106743435   0.00687 0      I     261002                
   0.00283    .00000    .00000    .00000  -0.995840553524264       0.0    261003                
  0.436   1.468 -0.0011  0.0112 -0.0024  0.0112     171117.148            261004
   0.07736  -0.02769    .00000    .00000    .00000    .00000              261005                
     7.857    27.489  1011.400   943.689    70.013    40.400 0 0          261006                
        1.0855949101   0.00416       -0.1173876795   0.00540  0           261008                
NYALES20  YARRA12M  3C418    2019 06 14 17 31  34.0000000000              261101                
 1012572439.85181451   0.02255  -270784.8652844685   0.04599 0      I     261102                
   0.00042    .00000    .00000    .00000   3.628487476728511       0.0    261103                
  0.436   2.883 -0.0011  0.0911 -0.0024  0.0143  999496444.588            261104
   0.07736   0.00000    .00000    .00000    .00000    .00000              261105                
     7.857    11.490  1011.400   992.700    70.013    50.000 0 0          261106                
       -0.1422090285   0.02004       -0.1295958536   0.02469  0           261108                
WETTZELL  YARRA12M  3C418    2019 06 14 17 31  34.0000000000              261201                
 1004634825.08663332   0.01537    67980.1864442386   0.03135 0      I     261202                
   0.00062    .00000    .00000    .00000   2.254143222484945       0.0    261203                
  1.468   2.883  0.0112  0.0911  0.0112  0.0143  999325327.441            261204
  -0.02769   0.00000    .00000    .00000    .00000    .00000              261205                
    27.489    11.490   943.689   992.700    40.400    50.000 0 0          261206                
       -1.1627251091   0.01968        0.0375360789   0.02565  0           261208                
ISHIOKA   KOKEE     2309+454 2019 06 14 17 33  22.0000000000              261301                
    -880059.67517606   0.08023   896463.8963264809   0.12824 2      I     261302                
   0.00011    .00000    .00000    .00000   1.362399044648180       0.1    261303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            261304
   0.00000  -0.03210    .00000    .00000    .00000    .00000              261305                
    17.467    16.700   997.100   889.032    99.000    88.037 0 0          261306                
       -3.5684401865   0.03403        0.0011426776   0.01559  0           261308                
ISHIOKA   NYALES20  2309+454 2019 06 14 17 33  22.0000000000              261401                
    5595657.36064894   0.03404   547729.2806674790   0.05591 0      I     261402                
   0.00025    .00000    .00000    .00000   6.252209547908657       0.1    261403                
  0.835   0.513 -0.0018 -0.0022  0.0000 -0.0009    -173914.232            261404
   0.00000   0.09801    .00000    .00000    .00000    .00000              261405                
    17.467     7.299   997.100  1011.369    99.000    72.385 0 0          261406                
        0.2627291858   0.01938        0.0394202843   0.01576  0           261408                
KOKEE     NYALES20  2309+454 2019 06 14 17 33  22.0000000000              261501                
    6475766.83383491   0.07184  -348734.4422910597   0.11802 0      I     261502                
   0.00012    .00000    .00000    .00000   1.271331452224593       0.1    261503                
  0.406   0.513  0.0013 -0.0022  0.0002 -0.0009    -178471.887            261504
  -0.03210   0.09801    .00000    .00000    .00000    .00000              261505                
    16.700     7.299   889.032  1011.369    88.037    72.385 0 0          261506                
       -0.0419590721   0.03018        0.0564077313   0.01361  0           261508                
ISHIOKA   KOKEE     2229+695 2019 06 14 17 35   7.0000000000              261601                
    3393777.05884827   0.05713   462926.1835569883   0.11651 0      I     261602                
   0.00017    .00000    .00000    .00000   0.146064765121408       0.1    261603                
  0.883   0.571 -0.0044  0.0046  0.0000  0.0003       4557.623            261604
   0.00000  -0.03195    .00000    .00000    .00000    .00000              261605                
    17.400    16.721   997.100   889.100    99.000    87.857 0 0          261606                
        0.3533817135   0.02525       -0.0286519938   0.01722  0           261608                
ISHIOKA   NYALES20  2229+695 2019 06 14 17 35   7.0000000000              261701                
   -1587350.99502067   0.03320   186470.8970797741   0.06770 0      I     261702                
   0.00029    .00000    .00000    .00000  -2.230670253795040       0.1    261703                
  0.883   0.343 -0.0044 -0.0006  0.0000 -0.0004    -173914.134            261704
   0.00000   0.00976    .00000    .00000    .00000    .00000              261705                
    17.400     6.808   997.100  1011.400    99.000    74.257 0 0          261706                
        0.2131875009   0.01951       -0.0516531134   0.02021  0           261708                
KOKEE     NYALES20  2229+695 2019 06 14 17 35   7.0000000000              261801                
   -4981127.03937755   0.02981  -276455.0754812383   0.06079 0      I     261802                
   0.00032    .00000    .00000    .00000  -4.509429473709751       0.1    261803                
  0.571   0.343  0.0046 -0.0006  0.0003 -0.0004    -178471.757            261804
  -0.03195   0.00976    .00000    .00000    .00000    .00000              261805                
    16.721     6.808   889.100  1011.400    87.857    74.257 0 0          261806                
       -0.1299788393   0.01513       -0.0412111943   0.01355  0           261808                
ISHIOKA   KOKEE     2215+150 2019 06 14 17 37  20.0000000000              261901                
    -106484.64484258   0.03293  1304991.5662907506   0.06491 0      I     261902                
   0.00029    .00000    .00000    .00000  -5.059753603479213       0.1    261903                
  0.822   0.426  0.0019 -0.0002 -0.0000  0.0006       4557.582            261904
   0.00000  -0.03175    .00000    .00000    .00000    .00000              261905                
    17.416    16.805   997.096   889.105    99.004    87.658 0 0          261906                
        0.3208978776   0.01605       -0.0143203819   0.01309  0           261908                
ISHIOKA   NYALES20  2215+150 2019 06 14 17 37  20.0000000000              262001                
   15913847.43156212   0.02726   439997.6313046576   0.05559 0      I     262002                
   0.00035    .00000    .00000    .00000  -0.045162147920484       0.0    262003                
  0.822   3.017  0.0019 -0.0837 -0.0000 -0.1073    -173914.011            262004
   0.00000  -0.02292    .00000    .00000    .00000    .00000              262005                
    17.416     6.018   997.096  1011.400    99.004    79.035 0 0          262006                
        0.4514689571   0.01894        0.0109935737   0.02158  0           262008                
KOKEE     NYALES20  2215+150 2019 06 14 17 37  20.0000000000              262101                
   16020331.94440288   0.03469  -864992.8364498429   0.07075 0      I     262102                
   0.00027    .00000    .00000    .00000   0.078990306682889       0.1    262103                
  0.426   3.017 -0.0002 -0.0837  0.0006 -0.1073    -178471.592            262104
  -0.03175  -0.02292    .00000    .00000    .00000    .00000              262105                
    16.805     6.018   889.105  1011.400    87.658    79.035 0 0          262106                
        0.1240051514   0.01788        0.0198415596   0.01633  0           262108                
HART15M   KATH12M   1705+018 2019 06 14 17 37  27.0000000000              262201                
   -6532037.87718553   0.03107  2244267.0836081346   0.01801 0      I     262202                
   0.00016    .00000    .00000    .00000  -0.861822764041398       0.1    262203                
  0.414   0.666  0.0007 -0.0002 -0.0099 -0.0016          8.532            262204
   0.00000   0.00000    .00000    .00000    .00000    .00000              262205                
     7.100    17.636   874.600   996.483    75.708    73.929 0 0          262206                
       -0.6132526710   0.01998       -0.0105567599   0.00623  0           262208                
HART15M   WETTZELL  1705+018 2019 06 14 17 37  27.0000000000              262301                
    4991628.41875465   0.02508   245919.2695341941   0.01386 0      I     262302                
   0.00020    .00000    .00000    .00000   3.124557743677101       0.0    262303                
  0.414   2.801  0.0007 -0.0072 -0.0099  0.0891      -5973.625            262304
   0.00000  -0.03024    .00000    .00000    .00000    .00000              262305                
     7.100    27.439   874.600   943.561    75.708    40.400 0 0          262306                
        1.2647934113   0.01389       -0.0054063212   0.00371  0           262308                
HART15M   YARRA12M  1705+018 2019 06 14 17 37  27.0000000000              262401                
  992101641.02739787   0.02060  1816646.7001143023   0.01138 0      I     262402                
   0.00024    .00000    .00000    .00000   4.688389105273114       0.0    262403                
  0.414   0.367  0.0007  0.0007 -0.0099 -0.0004  999319354.098            262404
   0.00000   0.00000    .00000    .00000    .00000    .00000              262405                
     7.100    11.400   874.600   992.700    75.708    50.000 0 0          262406                
       -0.1963549524   0.01423       -0.0123650161   0.00439  0           262408                
KATH12M   WETTZELL  1705+018 2019 06 14 17 37  27.0000000000              262501                
   11523653.25482682   0.01877 -1998343.7048570022   0.00761 0      I     262502                
   0.00023    .00000    .00000    .00000   2.641892020349429       0.0    262503                
