DATA IN NGS FORMAT FROM DATABASE 19JUL04XE_V005                                                 
Observed delays and rates in card #2, modified errors in card #9                                
    11.900     7.617   998.000   988.800    58.234    96.717 0 0          280806                
        3.9464905758    .00788         .0177664252    .01051  0           280808                
YARRA12M  ZELENCHK  1611+343 2019 07 05 16 51   2.0000000000              280901                
  -14920622.10961596    .00890 -1238531.0751846880    .01815 0      I     280902                
    .00107    .00000    .00000    .00000  -3.076881567526394        0.    280903                
  1.143   0.638  0.0111 -0.0004 -0.0179  0.0003     598545.868            280904
    .00000    .00000    .00000    .00000    .00000    .00000              280905                
     7.617    15.613   988.800   885.100    96.717    88.265 0 0          280906                
        -.5388031281    .00591         .0216712710    .00862  0           280908                
KATH12M   ZELENCHK  1611+343 2019 07 05 16 51   2.0000000000              281001                
  -15124948.75306063    .00637 -1529752.4135418250    .01300 0      I     281002                
    .00150    .00000    .00000    .00000  -4.336102960484125        0.    281003                
  1.240   0.638  0.0094 -0.0004 -0.0180  0.0003     638774.093            281004
    .00000    .00000    .00000    .00000    .00000    .00000              281005                
    11.900    15.613   998.000   885.100    58.234    88.265 0 0          281006                
        3.4094243978    .00514         .0376254309    .00748  0           281008                
KATH12M   YARRA12M  0308-611 2019 07 05 16 54    .0000000000              281101                
   -1987125.48346265    .01806   126328.5232904638    .01200 0      I     281102                
    .00030    .00000    .00000    .00000  -6.210446920958470        0.    281103                
  1.684   1.015 -0.0248 -0.0095  0.0226  0.0105      40228.885            281104
    .00000    .00000    .00000    .00000    .00000    .00000              281105                
    11.865     7.700   998.000   988.800    58.227    96.800 0 0          281106                
        3.8573441359    .01241        -.0192582328    .00557  0           281108                
NYALES20  WETTZELL  1751+288 2019 07 05 16 54  52.0000000000              281201                
     711325.16967730    .00903  -615997.1796301237    .01842 0      I     281202                
    .00106    .00000    .00000    .00000   5.621345035188583        0.    281203                
  1.195   0.922  0.0011 -0.0040  0.0150 -0.0022     498962.073            281204
   -.00317   -.00813    .00000    .00000    .00000    .00000              281205                
    11.000    23.162  1008.500   945.700    72.050    34.779 0 0          281206                
        1.0585386062    .01106         .0127255704    .01514  0           281208                
MATERA    WETTZELL  1751+288 2019 07 05 16 54  52.0000000000              281301                
     232868.45963906    .00883   123275.0284761137    .01742 0      I     281302                
    .00107    .00000    .00000    .00000   1.544148870085618        0.    281303                
  0.923   0.922 -0.0128 -0.0040 -0.0104 -0.0022       7741.099            281304
   -.26597   -.00813    .00000    .00000    .00000    .00000              281305                
    29.385    23.162   959.193   945.700    36.973    34.779 0 0          281306                
        -.5774006021    .02032         .0121043262    .02214  0           281308                
MATERA    NYALES20  1751+288 2019 07 05 16 54  52.0000000000              281401                
    -478456.90502068    .01379   739272.6412404028    .02630 0      I     281402                
    .00067    .00000    .00000    .00000  -1.358514557882190        0.    281403                
  0.923   1.195 -0.0128  0.0011 -0.0104  0.0150    -491220.974            281404
   -.26597   -.00317    .00000    .00000    .00000    .00000              281405                
    29.385    11.000   959.193  1008.500    36.973    72.050 0 0          281406                
       -1.6670146738    .02240        -.0403496408    .02365  0           281408                
HART15M   ZELENCHK  1751+288 2019 07 05 16 54  52.0000000000              281501                
  -12566650.36557684    .00861   346042.5766569581    .01755 0      I     281502                
    .00111    .00000    .00000    .00000  -2.167794352038815        0.    281503                
  0.808   0.802  0.0544 -0.0003 -0.0493  0.0010     636241.521            281504
    .00000    .00000    .00000    .00000    .00000    .00000              281505                
     8.450    15.700   867.210   885.100    36.590    88.576 0 0          281506                
        3.0322765422    .01065        -.0568939603    .01547  0           281508                
HART15M   NYALES20  1751+288 2019 07 05 16 54  52.0000000000              281601                
   -7886756.66816279    .01772   840952.8848574840    .03613 0      I     281602                
    .00054    .00000    .00000    .00000  -1.227100341260012        0.    281603                
  0.808   1.195  0.0544  0.0011 -0.0493  0.0150    -517222.091            281604
    .00000   -.00317    .00000    .00000    .00000    .00000              281605                
     8.450    11.000   867.210  1008.500    36.590    72.050 0 0          281606                
        -.1057745478    .03074        -.0702628522    .04204  0           281608                
WETTZELL  ZELENCHK  1751+288 2019 07 05 16 54  52.0000000000              281701                
   -5391222.76825522    .00352   121087.7541490492    .00718 0      I     281702                
    .00271    .00000    .00000    .00000  -5.701627091513457        0.    281703                
  0.922   0.802 -0.0040 -0.0003 -0.0022  0.0010     654501.539            281704
   -.00813    .00000    .00000    .00000    .00000    .00000              281705                
    23.162    15.700   945.700   885.100    34.779    88.576 0 0          281706                
        2.0379873239    .00690        -.0219510998    .01001  0           281708                
HART15M   WETTZELL  1751+288 2019 07 05 16 54  52.0000000000              281801                
   -7175426.72476364    .01276   224954.9967792283    .02602 0      I     281802                
    .00075    .00000    .00000    .00000  -1.839599428786791        0.    281803                
  0.808   0.922  0.0544 -0.0040 -0.0493 -0.0022     -18260.019            281804
    .00000   -.00813    .00000    .00000    .00000    .00000              281805                
     8.450    23.162   867.210   945.700    36.590    34.779 0 0          281806                
         .9957321415    .01966        -.0444352841    .02690  0           281808                
HART15M   MATERA    1751+288 2019 07 05 16 54  52.0000000000              281901                
   -7408294.25141407    .02265   101679.9429250742    .04618 0      I     281902                
    .00042    .00000    .00000    .00000   -.444988485358208        0.    281903                
  0.808   0.923  0.0544 -0.0128 -0.0493 -0.0104     -26001.118            281904
    .00000   -.26597    .00000    .00000    .00000    .00000              281905                
     8.450    29.385   867.210   959.193    36.590    36.973 0 0          281906                
        1.5528616792    .03036        -.0781919797    .03431  0           281908                
MATERA    ZELENCHK  1751+288 2019 07 05 16 54  52.0000000000              282001                
   -5158354.27655694    .00581   244362.7747880216    .01184 0      I     282002                
    .00164    .00000    .00000    .00000  -2.728772058274975        0.    282003                
  0.923   0.802 -0.0128 -0.0003 -0.0104  0.0010     662242.639            282004
   -.26597    .00000    .00000    .00000    .00000    .00000              282005                
    29.385    15.700   959.193   885.100    36.973    88.576 0 0          282006                
        1.4556743049    .01259        -.0243779835    .01665  0           282008                
NYALES20  ZELENCHK  1751+288 2019 07 05 16 54  52.0000000000              282101                
   -4679897.52548590    .00594  -494909.4948770881    .01212 0      I     282102                
    .00161    .00000    .00000    .00000  -3.094847252240068        0.    282103                
  1.195   0.802  0.0011 -0.0003  0.0150  0.0010    1153463.612            282104
   -.00317    .00000    .00000    .00000    .00000    .00000              282105                
    11.000    15.700  1008.500   885.100    72.050    88.576 0 0          282106                
        3.0854102267    .00801         .0157308793    .01162  0           282108                
ISHIOKA   NYALES20  1751+288 2019 07 05 16 54  52.0000000000              282201                
    5120221.72985929    .01484 -1082841.4572109850    .02831 0      I     282202                
    .00062    .00000    .00000    .00000   5.029235907915777        0.    282203                
  1.202   1.195 -0.0007  0.0011  0.0023  0.0150    -507471.650            282204
    .00000   -.00317    .00000    .00000    .00000    .00000              282205                
    18.700    11.000   993.300  1008.500    99.300    72.050 0 0          282206                
       -2.8737581122    .01104         .0002713040    .01420  0           282208                
ISHIOKA   ZELENCHK  1751+288 2019 07 05 16 54  52.0000000000              282301                
     440321.60215056    .00834 -1577750.2256047570    .01700 0      I     282302                
    .00114    .00000    .00000    .00000   5.059332291394763        0.    282303                
  1.202   0.802 -0.0007 -0.0003  0.0023  0.0010     645991.962            282304
    .00000    .00000    .00000    .00000    .00000    .00000              282305                
    18.700    15.700   993.300   885.100    99.300    88.576 0 0          282306                
         .2742600019    .01141         .0156015369    .01657  0           282308                
ISHIOKA   MATERA    1751+288 2019 07 05 16 54  52.0000000000              282401                
    5598674.52043536    .01587 -1822112.5953261460    .02041 0      I     282402                
    .00048    .00000    .00000    .00000   -.054263109794044        0.    282403                
  1.202   0.923 -0.0007 -0.0128  0.0023 -0.0104     -16250.676            282404
    .00000   -.26597    .00000    .00000    .00000    .00000              282405                
    18.700    29.385   993.300   959.193    99.300    36.973 0 0          282406                
       -1.2373921382    .02728        -.0120965471    .01940  0           282408                
ISHIOKA   WETTZELL  1751+288 2019 07 05 16 54  52.0000000000              282501                
    5831543.67276870    .01125 -1698837.9221125750    .02218 0      I     282502                
    .00084    .00000    .00000    .00000   -.455280471127901        0.    282503                
  1.202   0.922 -0.0007 -0.0040  0.0023 -0.0022      -8509.577            282504
    .00000   -.00813    .00000    .00000    .00000    .00000              282505                
    18.700    23.162   993.300   945.700    99.300    34.779 0 0          282506                
       -1.7918866041    .01482        -.0058682495    .01961  0           282508                
HART15M   ISHIOKA   1751+288 2019 07 05 16 54  52.0000000000              282601                
  -13006992.47432451    .02565  1923795.6718471690    .05231 0      I     282602                
    .00037    .00000    .00000    .00000  -4.167336311676930        0.    282603                
  0.808   1.202  0.0544 -0.0007 -0.0493  0.0023      -9750.441            282604
    .00000    .00000    .00000    .00000    .00000    .00000              282605                
     8.450    18.700   867.210   993.300    36.590    99.300 0 0          282606                
        2.7455744026    .03524         .0177325395    .04823  0           282608                
KATH12M   YARRA12M  2052-474 2019 07 05 16 57  29.0000000000              282701                
   -1488905.89838291    .02014  -255181.1795920486    .02290 0      I     282702                
    .00035    .00000    .00000    .00000  -4.065609949622520        0.    282703                
  0.295   0.278 -0.0005 -0.0002  0.0001  0.0005      40229.660            282704
    .00000    .00000    .00000    .00000    .00000    .00000              282705                
    11.800     7.721   998.000   988.800    58.003    96.800 0 0          282706                
        3.8908783907    .01587        -.0162054734    .01216  0           282708                
ISHIOKA   YARRA12M  2052-474 2019 07 05 16 57  29.0000000000              282801                
  -16811216.64865938    .03716  -388315.9136548428    .02442 0      I     282802                
    .00015    .00000    .00000    .00000  -3.303250260183129        0.    282803                
  7.549   0.278  0.6041 -0.0002  0.0062  0.0005      47446.446            282804
    .00000    .00000    .00000    .00000    .00000    .00000              282805                
    18.722     7.721   993.278   988.800    99.300    96.800 0 0          282806                
         .5451150989    .01508        -.0116595250    .00678  0           282808                
ISHIOKA   KATH12M   2052-474 2019 07 05 16 57  29.0000000000              282901                
  -15322314.62527911    .04324  -133135.0238933655    .04918 0      I     282902                
    .00016    .00000    .00000    .00000   -.269065323490726        0.    282903                
  7.549   0.295  0.6041 -0.0005  0.0062  0.0001       7216.786            282904
    .00000    .00000    .00000    .00000    .00000    .00000              282905                
    18.722    11.800   993.278   998.000    99.300    58.003 0 0          282906                
       -3.3356532116    .01672         .0205498134    .01305  0           282908                
NYALES20  WETTZELL  1101+384 2019 07 05 17 00  52.0000000000              283001                
   -3868685.73580209    .01282   243578.7288138212    .00443 0      I     283002                
    .00031    .00000    .00000    .00000   -.778863964504884        0.    283003                
  0.819   0.464  0.0051  0.0007 -0.0027  0.0002     498960.901            283004
    .07608   -.00916    .00000    .00000    .00000    .00000              283005                
    11.200    23.625  1008.400   945.700    69.600    34.544 0 0          283006                
        1.0105242176    .01363         .0045866464    .00317  0           283008                
MATERA    WETTZELL  1101+384 2019 07 05 17 00  52.0000000000              283101                
    -177055.54717306    .01434  -109257.9088615348    .00496 0      I     283102                
    .00027    .00000    .00000    .00000  -1.996998374480981        0.    283103                
  0.495   0.464 -0.0003  0.0007  0.0013  0.0002       7741.347            283104
   -.28408   -.00916    .00000    .00000    .00000    .00000              283105                
    29.183    23.625   959.117   945.700    37.745    34.544 0 0          283106                
        -.5444325076    .01959        -.0006363050    .00375  0           283108                
MATERA    NYALES20  1101+384 2019 07 05 17 00  52.0000000000              283201                
    3691629.24536415    .02217  -352836.6928621836    .00659 0      I     283202                
    .00016    .00000    .00000    .00000    .700382338234958        0.    283203                
  0.495   0.819 -0.0003  0.0051  0.0013 -0.0027    -491219.554            283204
   -.28408    .07608    .00000    .00000    .00000    .00000              283205                
    29.183    11.200   959.117  1008.400    37.745    69.600 0 0          283206                
       -1.5992577943    .01916         .0056930733    .00317  0           283208                
HART15M   ZELENCHK  1101+384 2019 07 05 17 00  52.0000000000              283301                
  -10118391.53407775    .02182     7046.8917957791    .01290 0      I     283302                
    .00024    .00000    .00000    .00000   -.044200863280263        0.    283303                
  0.405   0.772  0.0174  0.0007  0.0076 -0.0009     636242.379            283304
    .00000    .00000    .00000    .00000    .00000    .00000              283305                
     7.938    15.679   867.321   885.079    37.710    87.811 0 0          283306                
        2.9869822855    .01226        -.0052680910    .00520  0           283308                
HART15M   NYALES20  1101+384 2019 07 05 17 00  52.0000000000              283401                
  -10097328.36427216    .02989  -609341.6483052864    .00888 0      I     283402                
    .00012    .00000    .00000    .00000  -4.897521819354856        0.    283403                
  0.405   0.819  0.0174  0.0051  0.0076 -0.0027    -517221.033            283404
    .00000    .07608    .00000    .00000    .00000    .00000              283405                
     7.938    11.200   867.321  1008.400    37.710    69.600 0 0          283406                
        -.1860070257    .01561        -.0017179267    .00315  0           283408                
WETTZELL  ZELENCHK  1101+384 2019 07 05 17 00  52.0000000000              283501                
    3847630.18735029    .00792   372810.3278667637    .00469 0      I     283502                
    .00065    .00000    .00000    .00000   3.293727595073333        0.    283503                
  0.464   0.772  0.0007  0.0007  0.0002 -0.0009     654502.511            283504
   -.00916    .00000    .00000    .00000    .00000    .00000              283505                
    23.625    15.679   945.700   885.079    34.544    87.811 0 0          283506                
        2.1255384628    .01082        -.0064551303    .00455  0           283508                
HART15M   WETTZELL  1101+384 2019 07 05 17 00  52.0000000000              283601                
  -13966016.52571741    .02271  -365763.4710319262    .00785 0      I     283602                
    .00017    .00000    .00000    .00000   1.543667370560532        0.    283603                
  0.405   0.464  0.0174  0.0007  0.0076  0.0002     -18260.132            283604
    .00000   -.00916    .00000    .00000    .00000    .00000              283605                
     7.938    23.625   867.321   945.700    37.710    34.544 0 0          283606                
         .8788252410    .01422         .0004380385    .00333  0           283608                
HART15M   MATERA    1101+384 2019 07 05 17 00  52.0000000000              283701                
  -13788962.47296282    .03653  -256505.6561333321    .01086 0      I     283702                
    .00010    .00000    .00000    .00000  -5.206392579421156        0.    283703                
  0.405   0.495  0.0174 -0.0003  0.0076  0.0013     -26001.479            283704
    .00000   -.28408    .00000    .00000    .00000    .00000              283705                
     7.938    29.183   867.321   959.117    37.710    37.745 0 0          283706                
        1.4629860884    .02126        -.0022717412    .00356  0           283708                
MATERA    ZELENCHK  1101+384 2019 07 05 17 00  52.0000000000              283801                
    3670574.60118095    .01325   263552.3528456347    .00783 0      I     283802                
    .00039    .00000    .00000    .00000   4.009931507028342        0.    283803                
  0.495   0.772 -0.0003  0.0007  0.0013 -0.0009     662243.858            283804
   -.28408    .00000    .00000    .00000    .00000    .00000              283805                
    29.183    15.679   959.117   885.079    37.745    87.811 0 0          283806                
        1.5264940524    .01735        -.0081042825    .00666  0           283808                
NYALES20  ZELENCHK  1101+384 2019 07 05 17 00  52.0000000000              283901                
     -21057.04763729    .01369   616389.1913981354    .00810 0      I     283902                
    .00038    .00000    .00000    .00000    .155461379487860        0.    283903                
  0.819   0.772  0.0051  0.0007 -0.0027 -0.0009    1153463.412            283904
    .07608    .00000    .00000    .00000    .00000    .00000              283905                
    11.200    15.679  1008.400   885.079    69.600    87.811 0 0          283906                
        3.1814982259    .01190        -.0029737956    .00502  0           283908                
KATH12M   YARRA12M  1639-062 2019 07 05 17 01  26.0000000000              284001                
   -3801559.64701847    .01032  -369821.9277764196    .00473 0      I     284002                
    .00044    .00000    .00000    .00000  -1.057677356402168        0.    284003                
  0.488   0.368  0.0000  0.0003 -0.0036 -0.0024      40230.539            284004
    .00000    .00000    .00000    .00000    .00000    .00000              284005                
    11.876     7.811   998.043   988.800    57.880    96.789 0 0          284006                
        3.9485250270    .00983        -.0111946594    .00303  0           284008                
ISHIOKA   YARRA12M  1639-062 2019 07 05 17 01  26.0000000000              284101                
   -9633015.33254962    .02074  -230773.4994465536    .02359 0      I     284102                
    .00035    .00000    .00000    .00000   -.677268629976105        0.    284103                
  3.861   0.368  0.0464  0.0003  0.0343 -0.0024      47447.009            284104
    .00000    .00000    .00000    .00000    .00000    .00000              284105                
    18.800     7.811   993.236   988.800    99.336    96.789 0 0          284106                
         .6637739512    .01219        -.0196585140    .00938  0           284108                
ISHIOKA   KATH12M   1639-062 2019 07 05 17 01  26.0000000000              284201                
   -5831457.84245331    .01680   139048.7869190267    .01874 0      I     284202                
    .00042    .00000    .00000    .00000  -4.270649917741029        0.    284203                
  3.861   0.488  0.0464  0.0000  0.0343 -0.0036       7216.471            284204
    .00000    .00000    .00000    .00000    .00000    .00000              284205                
    18.800    11.876   993.236   998.043    99.336    57.880 0 0          284206                
       -3.2798723576    .01119        -.0221096282    .00844  0           284208                
FORTLEZA  ISHIOKA   0529+483 2019 07 05 17 04  36.0000000000              284301                
    3535237.16141760    .02259 -1557168.3453128820    .01336 0      I     284302                
    .00023    .00000    .00000    .00000   -.959829888475458        0.    284303                
  2.623   6.131 -0.0598 -0.3167 -0.0228 -0.0525     338259.837            284304
   -.03350    .00000    .00000    .00000    .00000    .00000              284305                
    27.954    18.832  1009.962   993.236    70.485    99.400 0 0          284306                
        2.5266529720    .01331         .0654867564    .00533  0           284308                
NYALES20  WETTZELL  1546+027 2019 07 05 17 08  44.0000000000              284401                
   -6727894.10682894    .00344  -495927.9170829594    .00452 0      I     284402                
    .00223    .00000    .00000    .00000  -5.003552914995271        0.    284403                
  3.454   0.861  0.1054  0.0093  0.1050 -0.0018     498959.365            284404
    .05275   -.01115    .00000    .00000    .00000    .00000              284405                
    10.900    23.218  1008.400   945.700    71.730    34.361 0 0          284406                
         .9511994649    .00650         .0008802884    .00573  0           284408                
MATERA    WETTZELL  1546+027 2019 07 05 17 08  44.0000000000              284501                
    2219644.40299569    .00355    54471.7308729441    .00467 0      I     284502                
    .00216    .00000    .00000    .00000   4.621819132768839        0.    284503                
  0.757   0.861  0.0181  0.0093 -0.0047 -0.0018       7741.673            284504
   -.26471   -.01115    .00000    .00000    .00000    .00000              284505                
    29.092    23.218   959.192   945.700    37.208    34.361 0 0          284506                
        -.5530591289    .01043         .0105985253    .00757  0           284508                
MATERA    NYALES20  1546+027 2019 07 05 17 08  44.0000000000              284601                
    8947543.03381568    .00569   550399.4627952414    .00535 0      I     284602                
    .00114    .00000    .00000    .00000   3.953871966082174        0.    284603                
  0.757   3.454  0.0181  0.1054 -0.0047  0.1050    -491217.693            284604
   -.26471    .05275    .00000    .00000    .00000    .00000              284605                
    29.092    10.900   959.192  1008.400    37.208    71.730 0 0          284606                
       -1.5125799198    .01115         .0156456607    .00579  0           284608                
KATH12M   YARRA12M  1546+027 2019 07 05 17 08  44.0000000000              284701                
   -4242120.41528900    .00997  -297424.7841318566    .00786 0      I     284702                
    .00059    .00000    .00000    .00000  -2.115010898707608        0.    284703                
  1.039   0.584  0.0016  0.0008 -0.0187 -0.0082      40232.162            284704
    .00000    .00000    .00000    .00000    .00000    .00000              284705                
    12.620     7.915   998.370   988.815    53.286    96.685 0 0          284706                
        3.9548611873    .01732         .0021985390    .00916  0           284708                
ISHIOKA   NYALES20  1546+027 2019 07 05 17 08  44.0000000000              284801                
   -1391323.46652288    .01203 -1454933.2947852110    .01873 0      I     284802                
    .00069    .00000    .00000    .00000   -.168487216629817        0.    284803                
  7.043   3.454  0.0176  0.1054  0.1289  0.1050    -507469.132            284804
    .00000    .05275    .00000    .00000    .00000    .00000              284805                
    18.889    10.900   993.111  1008.400    99.400    71.730 0 0          284806                
       -2.7173351020    .01312         .0242196122    .01372  0           284808                
ISHIOKA   YARRA12M  1546+027 2019 07 05 17 08  44.0000000000              284901                
   -6697981.37258003    .03007   -89290.1336331207    .04560 0      I     284902                
    .00028    .00000    .00000    .00000  -2.961014086399771        0.    284903                
  7.043   0.584  0.0176  0.0008  0.1289 -0.0082      47448.051            284904
    .00000    .00000    .00000    .00000    .00000    .00000              284905                
    18.889     7.915   993.111   988.815    99.400    96.685 0 0          284906                
         .7114893462    .02454        -.0357867928    .02506  0           284908                
ISHIOKA   KATH12M   1546+027 2019 07 05 17 08  44.0000000000              285001                
   -2455861.70106825    .02833   208134.5223686101    .04409 0      I     285002                
    .00029    .00000    .00000    .00000  -1.158574809567292        0.    285003                
  7.043   1.039  0.0176  0.0016  0.1289 -0.0187       7215.889            285004
    .00000    .00000    .00000    .00000    .00000    .00000              285005                
    18.889    12.620   993.111   998.370    99.400    53.286 0 0          285006                
       -3.2725313248    .01950         .0244465981    .02049  0           285008                
KATH12M   NYALES20  1546+027 2019 07 05 17 08  44.0000000000              285101                
    1064534.14655523    .01593 -1663067.6389476450    .01495 0      I     285102                
    .00041    .00000    .00000    .00000   3.303212176979541        0.    285103                
  1.039   3.454  0.0016  0.1054 -0.0187  0.1050    -514685.021            285104
    .00000    .05275    .00000    .00000    .00000    .00000              285105                
    12.620    10.900   998.370  1008.400    53.286    71.730 0 0          285106                
         .4961787209    .02173         .0042274016    .01369  0           285108                
KATH12M   MATERA    1546+027 2019 07 05 17 08  44.0000000000              285201                
   -7883004.56080230    .01205 -2213466.4171801410    .00849 0      I     285202                
    .00047    .00000    .00000    .00000  -2.726753648484804        0.    285203                
  1.039   0.757  0.0016  0.0181 -0.0187 -0.0047     -23467.328            285204
    .00000   -.26471    .00000    .00000    .00000    .00000              285205                
    12.620    29.092   998.370   959.192    53.286    37.208 0 0          285206                
        2.0318516722    .02418        -.0140489274    .00941  0           285208                
MATERA    YARRA12M  1546+027 2019 07 05 17 08  44.0000000000              285301                
    3640899.21439203    .01235  1916045.7107981440    .00961 0      I     285302                
    .00048    .00000    .00000    .00000    .499067133796061        0.    285303                
  0.757   0.584  0.0181  0.0008 -0.0047 -0.0082      63699.491            285304
   -.26471    .00000    .00000    .00000    .00000    .00000              285305                
    29.092     7.915   959.192   988.815    37.208    96.685 0 0          285306                
        1.8974664745    .02627         .0126299757    .01130  0           285308                
NYALES20  YARRA12M  1546+027 2019 07 05 17 08  44.0000000000              285401                
   -5306656.24365926    .01493  1365645.1419206020    .01401 0      I     285402                
    .00043    .00000    .00000    .00000  -4.363624333505112        0.    285403                
  3.454   0.584  0.1054  0.0008  0.1050 -0.0082     554917.183            285404
    .05275    .00000    .00000    .00000    .00000    .00000              285405                
    10.900     7.915  1008.400   988.815    71.730    96.685 0 0          285406                
        3.4168255723    .02177        -.0161036429    .01371  0           285408                
ISHIOKA   MATERA    1546+027 2019 07 05 17 08  44.0000000000              285501                
  -10338860.80952408    .01150 -2005332.2979927490    .01744 0      I     285502                
    .00072    .00000    .00000    .00000    .366563318103391        0.    285503                
  7.043   0.757  0.0176  0.0181  0.1289 -0.0047     -16251.440            285504
    .00000   -.26471    .00000    .00000    .00000    .00000              285505                
    18.889    29.092   993.111   959.192    99.400    37.208 0 0          285506                
       -1.2317597878    .01649        -.0006207525    .01385  0           285508                
ISHIOKA   WETTZELL  1546+027 2019 07 05 17 08  44.0000000000              285601                
   -8119216.98904083    .00700 -1950860.5508851090    .01090 0      I     285602                
    .00119    .00000    .00000    .00000  -5.178542838637761        0.    285603                
  7.043   0.861  0.0176  0.0093  0.1289 -0.0018      -8509.767            285604
    .00000   -.01115    .00000    .00000    .00000    .00000              285605                
    18.889    23.218   993.111   945.700    99.400    34.361 0 0          285606                
       -1.7640118616    .01010         .0010805014    .01055  0           285608                
KATH12M   WETTZELL  1546+027 2019 07 05 17 08  44.0000000000              285701                
   -5663360.57309591    .00985 -2158994.5882604030    .01294 0      I     285702                
    .00078    .00000    .00000    .00000  -1.632959832959526        0.    285703                
  1.039   0.861  0.0016  0.0093 -0.0187 -0.0018     -15725.656            285704
    .00000   -.01115    .00000    .00000    .00000    .00000              285705                
    12.620    23.218   998.370   945.700    53.286    34.361 0 0          285706                
        1.5072020174    .02411        -.0011334563    .02123  0           285708                
WETTZELL  YARRA12M  1546+027 2019 07 05 17 08  44.0000000000              285801                
    1421250.71324463    .00933  1861573.9046625810    .01226 0      I     285802                
    .00082    .00000    .00000    .00000   2.879900324866465        0.    285803                
  0.861   0.584  0.0093  0.0008 -0.0018 -0.0082      55957.818            285804
   -.01115    .00000    .00000    .00000    .00000    .00000              285805                
    23.218     7.915   945.700   988.815    34.361    96.685 0 0          285806                
        2.4649417174    .02489         .0115731623    .02192  0           285808                
HART15M   ZELENCHK  1706-174 2019 07 05 17 09  47.0000000000              285901                
    7366184.33607834    .02229   389875.0253112692    .00873 8      I     285902                
    .00019    .00000    .00000    .00000   3.010661534389355        0.    285903                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            285904
    .00000    .00000    .00000    .00000    .00000    .00000              285905                
     7.662    15.526   867.438   885.037    38.900    89.444 0 0          285906                
        3.4703530063    .04274        7.8478861962    .01191  0           285908                
FORTLEZA  WETTZELL  1124-186 2019 07 05 17 11  47.0000000000              286001                
   11026931.93378891    .01127  1074597.4416178130    .01852 0      I     286002                
    .00077    .00000    .00000    .00000  -1.486024314030203        0.    286003                
  0.950   1.305  0.0028  0.0369  0.0025  0.0023     329749.081            286004
   -.02275   -.00932    .00000    .00000    .00000    .00000              286005                
    27.986    22.860  1009.902   945.700    70.357    34.600 0 0          286006                
        1.1408178899    .01499        -.0302331374    .01653  0           286008                
KATH12M   YARRA12M  1908-201 2019 07 05 17 12  30.0000000000              286101                
   -1528441.49798060    .00818  -415132.8141341477    .01613 0      I     286102                
    .00116    .00000    .00000    .00000    .873136205247190        0.    286103                
  0.281   0.257 -0.0001  0.0001 -0.0005 -0.0003      40233.000            286104
    .00000    .00000    .00000    .00000    .00000    .00000              286105                
    13.321     7.979   998.200   988.900    51.564    96.557 0 0          286106                
        3.9175048173    .01318         .0304307660    .01743  0           286108                
FORTLEZA  HART15M   1144-379 2019 07 05 17 14  25.0000000000              286201                
   -3581421.04679074    .03166  1260893.2171615390    .06456 0      I     286202                
    .00030    .00000    .00000    .00000   -.557905849787295        0.    286203                
  1.153   0.145  0.0088 -0.0005  0.0034  0.0006     348009.085            286204
   -.02325    .00000    .00000    .00000    .00000    .00000              286205                
    27.997     7.686  1009.880   867.500    70.310    38.964 0 0          286206                
        -.1864412518    .00771        -.0058490571    .01118  0           286208                
NYALES20  WETTZELL  1909+161 2019 07 05 17 15  29.0000000000              286301                
    1940581.28873740    .01613  -688752.4555837041    .00479 0      I     286302                
    .00023    .00000    .00000    .00000   -.293895605519703        0.    286303                
  2.329   2.320 -0.0087 -0.0301  0.0655 -0.0217     498958.047            286304
    .02308   -.00868    .00000    .00000    .00000    .00000              286305                
    10.900    22.682  1008.300   945.682    73.680    34.708 0 0          286306                
        1.1293026515    .01398         .0136601773    .00280  0           286308                
MATERA    WETTZELL  1909+161 2019 07 05 17 15  29.0000000000              286401                
     302007.39017126    .01719   156772.5808006095    .00511 0      I     286402                
    .00021    .00000    .00000    .00000   2.885428248341142        0.    286403                
  2.498   2.320 -0.0801 -0.0301 -0.0636 -0.0217       7741.951            286404
   -.26173   -.00868    .00000    .00000    .00000    .00000              286405                
    28.984    22.682   959.116   945.682    39.388    34.708 0 0          286406                
        -.5645481902    .02019         .0227828479    .00333  0           286408                
MATERA    NYALES20  1909+161 2019 07 05 17 15  29.0000000000              286501                
   -1638574.84948491    .02758   845525.6041549040    .00820 0      I     286502                
    .00013    .00000    .00000    .00000    .691802831625213        0.    286503                
  2.498   2.329 -0.0801 -0.0087 -0.0636  0.0655    -491216.096            286504
   -.26173    .02308    .00000    .00000    .00000    .00000              286505                
    28.984    10.900   959.116  1008.300    39.388    73.680 0 0          286506                
       -1.6788928957    .03193         .0127928117    .00526  0           286508                
WETTZELL  ZELENCHK  1909+161 2019 07 05 17 15  29.0000000000              286601                
   -6504087.69918464    .00949     3731.2762236681    .00676 0      I     286602                
    .00060    .00000    .00000    .00000  -2.731300197097788        0.    286603                
  2.320   1.094 -0.0301 -0.0012 -0.0217  0.0030     654504.875            286604
   -.00868    .00000    .00000    .00000    .00000    .00000              286605                
    22.682    15.382   945.682   885.100    34.708    90.218 0 0          286606                
        1.9578813821    .01214        -.0033940164    .00616  0           286608                
MATERA    ZELENCHK  1909+161 2019 07 05 17 15  29.0000000000              286701                
   -6202080.33010948    .01302   160503.7471763587    .00928 0      I     286702                
