58534.230280             0.1095         43197.7189     661       2       3  1226+373             0.0003
58534.232456             0.1167         43197.6874     666       2       3  1749+096             0.0002
58534.234215             0.1071         43197.6540     668       2       3  3C274                0.0002
58534.236206             0.0342         43197.5652     670       2       3  0059+581             0.0002
58534.246160             0.0293         43197.2937     681       2       3  2309+454             0.0002
58534.252132             0.1269         43197.1814     692       2       3  1749+096             0.0002
58534.254562             0.0332         43197.0788     695       2       3  0059+581             0.0002
58534.266842             0.0631         43196.7405     712       2       3  0016+731             0.0002
58534.272664             0.0322         43196.5998     719       2       3  0059+581             0.0002
58534.279331             0.0639         43196.7066     727       2       3  2318+049             0.0002
58534.283683             0.1313         43196.3616     733       2       3  1749+096             0.0002
58534.288845             0.0748         43196.1779     742       2       3  0016+731             0.0002
58534.397525             0.0146         43193.3516     899       2       3  0602+673             0.0003
58534.405037             0.0250         43193.5731     910       2       3  0552+398             0.0002
58534.408301             0.0175         43193.0154     914       2       3  0016+731             0.0002
58534.413069             0.0360         43192.8976     921       2       3  3C371                0.0002
58534.415060             0.0161         43192.8355     924       2       3  2214+350             0.0002
58534.418185            -0.0140         43192.7475     929       2       3  2250+194             0.0002
58534.420558            -0.0021         43192.6875     933       2       3  2141+175             0.0002
58534.422236             0.0324         43192.7008     935       2       3  1749+096             0.0002
58534.423937            -0.0589         43192.5999     936       2       3  0202+319             0.0002
58534.433324            -0.0394         43192.3454     947       2       3  2318+049             0.0002
58534.436379            -0.0138         43192.2660     950       2       3  0059+581             0.0002
58534.437710             0.0005         43192.2632     953       2       3  1053+815             0.0002
58534.441449            -0.0488         43192.1470     957       2       3  0202+319             0.0002
58534.443856            -0.0048         43192.3085     958       2       3  0552+398             0.0002
58534.445442            -0.0161         43192.0213     960       2       3  0016+731             0.0002
58534.451912             0.0230         43191.9438     967       2       3  1749+096             0.0002
58534.455616            -0.0269         43191.7533     972       2       3  0059+581             0.0002
58534.456958             0.0016         43191.7706     974       2       3  1053+815             0.0002
58534.463405            -0.0480         43191.5699     981       2       3  0202+319             0.0002
58534.467988             0.0098         43191.5294     985       2       3  1749+096             0.0002
58534.471889            -0.0293         43191.3290     991       2       3  0059+581             0.0002
58534.472872            -0.0150         43191.3147     993       2       3  0016+731             0.0002
58534.477062            -0.0021         43191.2513     999       2       3  1053+815             0.0002
58534.482456            -0.0189         43191.2107    1004       2       3  0552+398             0.0002
58534.484551            -0.0377         43191.0157    1006       2       3  2318+049             0.0002
58534.492745            -0.0367         43190.7817    1016       2       3  0059+581             0.0002
58534.493741            -0.0199         43190.7722    1018       2       3  0016+731             0.0002
58534.500153            -0.0469         43190.6090    1026       2       3  0202+319             0.0002
