58534.530697            -0.0016          6185.3547    1065       3       2  0059+581             0.0002
58534.531842             0.0050          6185.3758    1066       3       2  0016+731             0.0002
58534.536032            -0.0099          6185.4080    1071       3       2  0215+015             0.0002
58534.539898            -0.0182          6185.3654    1077       3       2  2126-158             0.0002
58534.542190            -0.0104          6185.4699    1080       3       2  0202+319             0.0002
58534.544701             0.0081          6185.5297    1084       3       2  1053+815             0.0002
58534.548775             0.0057          6185.5472    1088       3       2  0059+581             0.0002
58534.554099            -0.0203          6185.5729    1093       3       2  CTA26                0.0002
58534.559805            -0.0082          6185.6360    1100       3       2  2355-106             0.0002
58534.571819            -0.0232          6185.7563    1113       3       2  CTA26                0.0002
58534.585870             0.0050          6185.9299    1134       3       2  0202+319             0.0002
58534.590234            -0.0173          6185.9535    1140       3       2  CTA26                0.0002
58534.593428            -0.0192          6185.9681    1144       3       2  2355-106             0.0002
58534.595673             0.0036          6186.0286    1149       3       2  2318+049             0.0002
58534.608440             0.0203          6186.1756    1170       3       2  0202+319             0.0002
58534.610639             0.0113          6186.1931    1172       3       2  0016+731             0.0002
58534.616345             0.0459          6186.3428    1179       3       2  0748+126             0.0002
58534.618787            -0.0596          6185.9782    1183       3       2  0434-188             0.0003
58534.627213            -0.0293          6186.3223    1193       3       2  CTA26                0.0002
58534.635604            -0.0249          6186.4394    1202       3       2  0748+126             0.0002
58534.636854            -0.0111          6186.5420    1203       3       2  OJ287                0.0002
58534.638231             0.0014          6186.4618    1204       3       2  0202+319             0.0002
58534.642421            -0.0004          6186.5176    1210       3       2  0552+398             0.0002
58534.653648            -0.0430          6186.5999    1223       3       2  0748+126             0.0002
58534.654910            -0.0378          6186.6520    1224       3       2  OJ287                0.0002
58534.656646             0.0157          6186.6651    1226       3       2  0202+319             0.0002
58534.658428            -0.0257          6186.6459    1229       3       2  CTA26                0.0002
58534.663497            -0.0037          6186.7175    1239       3       2  0059+581             0.0002
58534.666958            -0.0084          6186.7541    1243       3       2  0016+731             0.0002
58534.670754            -0.0773          6186.7594    1245       3       2  OJ287                0.0002
58534.674910            -0.0034          6186.8339    1251       3       2  0202+319             0.0002
58534.684134            -0.0048          6186.9295    1263       3       2  0059+581             0.0002
58534.686217            -0.0182          6186.9431    1265       3       2  0016+731             0.0002
58534.690835            -0.1111          6186.8928    1272       3       2  2318+049             0.0002
58534.694308            -0.0154          6187.0220    1277       3       2  0202+319             0.0002
58534.698613            -0.0372          6187.0630    1284       3       2  1053+815             0.0003
58534.702305            -0.0177          6187.1045    1289       3       2  0059+581             0.0002
58534.706055            -0.0258          6187.1403    1296       3       2  0016+731             0.0002
